pos_id,pos_name,client_name
1934,ALICANTE,Audifarma
1935,CENTRO EMPRESARIAL,Audifarma
1936,CORFERIAS,Audifarma
1937,EL GRECO,Audifarma
1938,IBAGUE,Audifarma
1939,SAN JUAN,Audifarma
1940,CHAPINERO,Audifarma
1941,CEDRITOS,Audifarma
1942,ALHAMBRA,Audifarma
1943,LA DORADA,Audifarma
1944,S.A BARZAL,Audifarma
1945,PADUA,Audifarma
1946,ASTURIAS,Audifarma
1947,LA CALLEJA,Audifarma
1948,GIRARDOT,Audifarma
1949,PALENQUE,Audifarma
1950,POLICLINICO ESPECIALIZADO,Audifarma
1951,QUINTA PAREDES,Audifarma
1952,SANTA RITA,Audifarma
1953,SANTO TOMAS,Audifarma
1954,TEUSAQUILLO,Audifarma
1955,RESTREPO,Audifarma
1956,PASADENA,Audifarma
1957,ATENAS,Audifarma
1958,CASA BLANCA,Audifarma
1959,SALITRE,Audifarma
1960,OLAYA,Audifarma
1961,SAN CAMILO,Audifarma
1962,SOGAMOSO,Audifarma
1963,FUSAGASUGA,Audifarma
1964,ZIPAQUIRA,Audifarma
1965,CHIA LOS SAUCES,Audifarma
1966,CENTRO SUBA,Audifarma
1967,LA VORAGINE,Audifarma
1968,HOSPITALARIO,Audifarma
1969,BOGOTA LO NUESTRO,Audifarma
1970,POLICLINICO,Audifarma
1971,EL SOCIEGO,Audifarma
1972,COMBEIMA,Audifarma
1973,BARZAL,Audifarma
1974,NOVA,Audifarma
1975,BARRANCABERMEJA,Audifarma
1976,BUCARAMANGA MAC,Audifarma
1977,PUERTO WILCHES,Audifarma
1978,CUCUTA,Audifarma
1979,BUCARAMANGA CABECERA,Audifarma
1980,CABECERA,Audifarma
1784,Farmacia GI Barts,Farmacias GI barts
1785,El Sol- Popular,Farmacia del Sol- Popular
1790,Farmacia Canaria,Farmacia Canaria
1791,TheoPharma,TheoPharma
1792,FARMACIA LA VIDA,FARMACIA LA VIDA
1793,Sucursal Centella,Distribuidora Farmac del Angel
1794,Protec,Farmacia Protec
1795,Valenti plus,Valenti plus
1796,Entrenubes,Entrenubes
1797,Aquidrogas facatativa,Aquidrogas facatativa
1799,Sucursal Providencia,Farmacias del eje Suc Providencia
1800,Almacén,Farmacias San Jorge
1801,Farmacia Bio X Sagitario,Farmacia Bio X Sagitario
1802,FARMACIA VCTORIA,FARMACIA VCTORIA
1823,Sucursal Division,Farmacien
1824,Sucursal Valle,Farmacien
1825,Sucursal Forestal,Farmacien
1847,Farmacia Avellaneda,Farmacia Avellaneda
1848,Sonifarma,Sonifarma
1849,Farmacia descuento,Farmacia descuento
1851,Dimarca Sanz,Dimarca Sanz
1853,Santafe Norte,Santafe Norte
1857,Matriz,F. LOS MARINOS
1858,Los altos,F. LOS MARINOS
1859,Manzanillo,F. LOS MARINOS
1860,F. Joca Aguascalientes,Grupo Farmacéutico Joca
1861,F. Joca Culiacán,Grupo Farmacéutico Joca
1862,NEOFARMA,NEOFARMA
1863,La Camila Jr,La Camila Jr
1864,Distribuidora y Droguerias Botica,Distribuidora y Droguerias Botica
1865,POS Fulano,Cliente202400805
1866,Rencoret  de Rossi,Farmacia Rencoret de Rossi
1868,Farmacia Sur Mendoza,Farmacia Sur Mendoza
1869,Pesado,Farmacia Pesado
1873,distribuciones farmaceuticas phia,distribuciones farmaceuticas phia
1874,Matriz,Distribuidora Farmacéutica Ängel
1875,Farmacia del Carmen Salta,Farmacia del Carmen Salta
1876,Fcia. Principal,Farmacia del Sanatorio
1877,Garcia,Farmacia Garcia Varela
1879,Cedis,Farmacias San Camilo
1983,FARMACIA SAN PEDRO,FARMACIA SAN PEDRO
1984,Farmacia Bonetto,Farmacia Bonetto
1985,Oriente,Farmacia Oriente
1987,Farmacia Alvarez,Farmacia Alvarez
1988,Farmacia Nueva,Farmacia Nueva
1992,Farmacia Asfarma,Farmacia Asfarma
1993,Farmacia La Mutual,Farmacia La mutual
1994,Farma y Mas Corporativo,Grupo Farma y Mas.
1995,"Farma y Mas Zócalo, Chilapa de Álva",Grupo Farma y Mas.
2008,Mercado Chilpancingo,Grupo Farma y Mas.
2190,Farma y Mas Zapata Cuernavaca,Grupo Farma y Mas.
1996,Farmacia Puricelli,Farmacia Puricelli
1997,Farmacia San Martin de Aguilares,Farmacia San Martin de Aguilares
1998,Farmacia Reis,Demo Brasil Reis
1999,Farmacia San Jose SCS,Farmacia San Jose SCS
2001,Ubino,Farmacia Ubino
2002,Nueva Directorio,Farmacia Nueva Directorio
2003,FARMACIAS CALZADA,FARMACIAS CALZADA
2004,Farmacia Xager,Farmacia Xager
2005,Farmacia Xager 2,Farmacia Xager
2007,Farmacia Farma Uno,Farma Uno
2009,Galenica Patricias,Farmacia Galenica
2010,FARMACIA GRUNBEIN,FARMACIA GRUNBEIN
2011,Medica Santa Fe,MEDICA SANTE FE
2013,Matriz,DIMEFA
2014,JM Alfa,JM alfa
2015,Farmacia Del Carmen APG,Farmacia del Carmen APG
2016,FARMACIA Y CONSULTORIO EL CUBANO,FARMACIA Y CONSULTORIO EL CUBANO
2017,Danielle III,Danielle
2018,Matriz,Farmacia Fany
2019,FARMACIA GALENO,FARMACIA GALENO
2021,DROGUERIA FARMA URIBE,DROGUERIA FARMA URIBE
2022,Farmacia Magna,Farmacia Magna
2023,Valentini Mar del Plata,Valentini
2024,ECO FAR-MAS,ECO FAR-MAS
2025,Farmacia Prieto Santiago,Farmacia Prieto
2026,Farmacia Prieto Mosconi,Farmacia Prieto
2027,Farmacia La Vacuna,Grupo Farmagrana
2035,Farmacia Farmagrana,Grupo Farmagrana
2028,Districlub Operador Logistico,Districlub Operador Logistico
2029,DISTRIBUIDORA DIMSS,DISTRIBUIDORA DIMSS
2030,Farmacia Las Bases,Farmacia Las Bases
2031,Farmadoc,Farmadoc
2032,San Cayetano,Farmacia San Cayetano
2033,FARMACIA SAHUAYO,FARMACIA SAHUAYO
2036,Farmacia Ciudad II,Farmacia Ciudad
2037,Farmacia Disval,Farmacia Disval
2038,La Farmaxcia,La Farmaxcia
2039,Farmacia Teillagorry,Farmacia Teillagorry
2040,Internacional,Farmacia Internacional
2045,BERNAL MEDICA SUPPLY,BERNAL MEDICA SUPPLY
2046,Alfa avenida,Alfa avenida
2048,Farmacia Del Cerro,Farmacia Del cerro
2049,Farma Azteca Suc El Marques,Farma Azteca Suc El Marques
2050,Farmacia La Familia,Farmacia La Familia
2051,Cruz Roja,Farmacia Cruz Roja
2052,Gobierno 1,J3A Comercial
2053,Sucursal farma ahorro,Farma ahorro
2054,VITAL B,VITAL B
2055,Sucursal 1,Zentria
2056,Sucursal Cedis,GRUPO FARMACOS Y ABARROTES PADILLA
2062,Zamo II,Zamo
2057,Farmacia Galeno,Farmacia Galeno Alanis
2058,FARMACIA MEDERY NEZA,FARMACIA MEDERY NEZA
2059,Farmacia Yguazu,Farmacia Yguazu
2060,Farmacia Lavalle,Farmacia Lavalle
2061,Hygeia,Farmacia Hygeia
2063,Sucursal CentralFarma tlaxcala,CentralFarma
2064,Sucursal CentralFarma Apizaco,CentralFarma
2065,SG FARMA,SG Farma
2066,Farmacia Bellafarma,Farmacia Bellafarma
2068,Sucursal Trebol,Farmacia Trebol
2069,Sucursal CDMX,Ahorramas
2070,Evamar,Evamar
2071,La principal,Farmacia la Principal
2072,Farmacia Calcagno,Farmacia Calcagno
2073,Santa María Tucuman,Farmacia Santa María Tucuman
2074,F. NUEVA SAN JUAN TULTEPEC 1,F. NUEVA SAN JUAN TULTEPEC
2076,F. Nueva San Juan Tultepec 2,F. NUEVA SAN JUAN TULTEPEC
2075,FARMACIA SUPER ESTRELLA,FARMACIA SUPER ESTRELLA
2078,FARMACIAS LAGO,FARMACIA LIBANO
2079,Almacén,Mercfarma Distribuidora
2080,Medanos,Farmacia Medanos
2081,Suc Jojutla,Farma tuya Suc Jojutla
2082,VILLA SEÑOR,FARMACIA VILLA SEÑOR
2083,FARMACIA JAMAICA,FARMACIA JAMAICA
2084,Farmacia la Paz SCS,Farmacia la Paz
2085,FARMAGIL,FARMAGIL
2086,CEDIS,MDS Medical Distribution
2087,Suc. De la Fuente,F. San José
2089,F. San José Hospital,F. San José
2090,F. San José Matriz,F. San José
2088,Farmacia Legion,Farmacia Legion
2091,Almacén,Comercializadora FNSJ
2092,Super Farmacia Guadalupana 2,Super Farmacia Guadalupana
2093,Mas Vida I,Farmacia Mas Vida
2095,Mas Vida III,Farmacia Mas Vida
2270,Mas Vida II,Farmacia Mas Vida
2094,BUSACCA,BUSACCA
2096,CEDIFAR,Farmacias Iguales
2097,F. Iguales CEDIS,Farmacias Iguales
2691,Mineral,Farmacias Iguales
2098,F. San Lucas 1,Farmacia San Lucas Cuautitáln Izc
2099,De la Bahia,Farmacia de la Costa
2100,Farmacia Alberdi - Rivadavia,Farmacia Alberdi
2106,Farmacia Alberdi - Alberdi,Farmacia Alberdi
2107,Farmacia Alberdi - Avellaneda,Farmacia Alberdi
2108,Farmacia Alberdi - Nazca,Farmacia Alberdi
2109,Farmacia Alberdi - Libertador,Farmacia Alberdi
2101,FARMACIA MARQUEZ,FARMACIA MARQUEZ
2102,Del Mar,Farmacia Virgen del Mar
2103,Farmapronto San José Tlahuac 1,Farmapronto San José
2104,Farmarpronto San José Iztapalapa 2,Farmapronto San José
2105,Farmacia Madras,Farmacia Madras
2110,Farmacia Monarca,Farmacia Monarca
2111,Ozumba,Farmacia Monarca EdoMex
2112,TODO SALUD,FARMACIA TODO SALUD
2113,Leiva,Farmacia Leiva
2114,Farmaceutica Health,Farmaceutica Health
2115,Farmacia Cravero,Farmacia Cravero
2116,Los Andes,Farmacia los Andes
2117,MEDIMAS,MEDIMAS
2118,Lopez Fariña I,Farmacia Lopez Fariña
2119,Farmacia Nueva San Juan Ensueños,Farmacia Nueva San Juan Ensueños
2120,Farmacia Psifarma,Farmacia Psifarma
2121,Droguería Farmateo,Droguería Farmateo
2122,Farmacia España,Farmacia España
2123,FARMACIA COZUMEL FARMACY,FARMACIA COZUMEL FARMACY
2124,MedicaDent,MedicaDent
2129,Krause,Farmacia Krause
2327,Nueva España,Farmacia Krause
2130,Farmacias Masalud - Sucursal Cedis,Farmacias Masalud
2131,Farmacia de la vega,Farmacias de la Vega
2133,Farmacia del Boulevard,Farmacia Del Boulevard
2134,Farmacima,Farmacima
2135,FNSJ del Carmen 1,FNSJ del Carmen
2136,FNSJ Del Carmen 2,FNSJ del Carmen
2137,Sampharma,Sampharma
2138,Farmacia 01 Banco,Farmacias de Genericos
2139,Farmacia 02 Puente,Farmacias de Genericos
2140,Farmacia Laborda,Farmacia Laborda
2142,PHARMALIFE,FARMACIA PHARMALIFE
2143,Arrayanes,Droguerías Copifam
2144,Farmacetto,Farmacetto
2145,Cedis,Farmacia Sanamex
2146,Fenoclio,Farmacia Fenoclio
2147,FARMACIA COYOACÁN,FARMACIA COYOACÁN
2148,Drogueria Javidrogas,Drogueria Javidrogas
2149,Farmacia Poet,Farmacia Poet
2150,CEDIS,Farmacias Sana Sana
2360,Casa Aleman,Farmacias Sana Sana
2485,Via Morelos,Farmacias Sana Sana
2505,Zumpango,Farmacias Sana Sana
2506,Tecamac Presidencia,Farmacias Sana Sana
2512,Granjas de Guadalupe,Farmacias Sana Sana
2513,Distribuidora Ciudad Cuautemoc,Farmacias Sana Sana
2514,Distribuidora Ciudad Neza,Farmacias Sana Sana
2515,Coacalco,Farmacias Sana Sana
2550,Distribuidora Ojo de agua,Farmacias Sana Sana
2712,Centro Historico,Farmacias Sana Sana
2713,Azteca,Farmacias Sana Sana
2714,Rioja,Farmacias Sana Sana
2715,Nuevo Laredo,Farmacias Sana Sana
2716,Tecamac Centro,Farmacias Sana Sana
2997,Azteca 2,Farmacias Sana Sana
2998,Tecamac Principal,Farmacias Sana Sana
2999,Tecamac 4,Farmacias Sana Sana
3000,Izcalli,Farmacias Sana Sana
3001,Jardines 1,Farmacias Sana Sana
3002,Jardines 2,Farmacias Sana Sana
3003,San Cristobal,Farmacias Sana Sana
3004,San Agustin,Farmacias Sana Sana
3005,San Pablo,Farmacias Sana Sana
3006,Tezontepec,Farmacias Sana Sana
2151,Evapharma,Farmacia Evapharma
2153,Acuario,Farmacia Acuario
2155,Farmacia la Esperanza,Farmacia la Esperanza
2156,Cedis,Distribuidora de medicamentos Vihgo
2162,Matrailler,Farmacia Metrailler
2164,Mi ahorro,Farmacia mi ahorro
2168,Matriz,Farmacias Farmavida
2169,Farmalap 1,Farmalap
2174,Aurosant,Aurosant
2175,ALMACEN DFVS,Farmaceutica Vida Sana
2176,Altimed Don Pancho,Altimed Don Pancho
2177,Farmafy,Farmafy
2178,Farmacia Fatima Roca,Farmacia Fatima Roca
2179,Sauces,Distribuidora Comeca
2180,Etla,Distribuidora Comeca
2181,Puebla,Distribuidora Comeca
2182,Farmacia Gutnisky,Farmacia Gutnisky
2183,F. Santa Elena Sonora,F. Santa Elena Sonora
2184,San Jeronimo,Farmacia Libano - San Jeronimo
2185,Cedis,Inmedicz
2186,Lofrano,Lofrano
2187,Sucursal Arenal,FarmaStore cdmx
2188,Cedis,Farmavida cdmx
2189,Morlus,Morlus
2191,Sucursal Real Granada,Farmacias San Lazaro
2192,Sucursal villa del Real,Farmacias San Lazaro
2193,Mutual Bahia,Farmacia Mutual Bahia Blanca
2194,Costanera,Farmacia Mitre Catamarca
2195,Belgrano,Farmacia Mitre Catamarca
2196,Virgen Morena,Farmacia Mitre Catamarca
2197,Farmacia 9 de Julio IV,Farmacias 9 de julio
2257,Farmacia 9 de julio - San Martin 1798,Farmacias 9 de julio
2258,Farmacia 9 de julio III,Farmacias 9 de julio
2259,Nueva Farmacia 9 de julio - Puerto rico,Farmacias 9 de julio
2260,Farmacia Bienestar,Farmacias 9 de julio
2261,Farmacia 9 de julio - San Antonio,Farmacias 9 de julio
2200,VINCIGUERRA,VINCIGUERRA
2201,Farmacia Bautista,Farmacia Bautista
2202,Almacen,Ryu farmaceutica
2203,Salud express,Ryu farmaceutica
2204,Macro Plaza,Ryu farmaceutica
2205,Farmacia la D,Farmacia la D
2206,Farmedica SCS,Farmedica SCS
2207,Matriz Tangancicuaro,Fundacion MF
2208,Purepero,Fundacion MF
2209,Daruich,Daruich
2210,Farmacia Santa Rosa,Farmacia Santa Rosa
2211,Federico,Farmacia Federico
2212,Farmablanca,Farmablanca
2213,Farmablanca Valladolid,Farmablanca
2215,Sofifarma II,SofiFarma
2216,Sofifarma I,SofiFarma
2217,Sofifarma III,SofiFarma
2218,Kennedy,Farmacia Keneddy
2220,Montes de Oca,Farmalivio
2223,Dermapp,Dermapp
2235,Farmacia Sanchez,Farmacia Sanchez
2236,Para eliminar,FARMACIAS GM
2237,MERCADO,FARMACIAS GM
2279,ALTAMIRANO,FARMACIAS GM
2280,MINA,FARMACIAS GM
2295,TINGUINDIN,FARMACIAS GM
2296,BARRIO FUERTE,FARMACIAS GM
2297,TERMINAL,FARMACIAS GM
2238,Farmacia Gloria,Farmacia Gloria
2239,CONCENTRO,DRAKE MEDICAL
2242,Farmasan,Drogueria Farmasan
2244,100% Farma Morelia Matríz,100% Farma Tacámbaro
2245,100% Farma Apatzingan Babilonia,100% Farma Tacámbaro
2246,100% Farma Apatzingan Constitución,100% Farma Tacámbaro
2247,100% Farma Apatzingán Mercado,100% Farma Tacámbaro
2248,100% Farma Benito Mendoza,100% Farma Tacámbaro
2249,100% Farma Los Reyes Centro,100% Farma Tacámbaro
2250,100% Farma Morelia Chapultepec,100% Farma Tacámbaro
2251,100% Farma portales Pátzcuaro,100% Farma Tacámbaro
2252,100% Farma Puruándiro Mercado,100% Farma Tacámbaro
2253,Drogas Exito I,Drogas Exito
2254,Farmacia Vital Care,Farmacia Independencia
2255,Farmacia Central,Farmacia Central - Formosa
2256,Genefarm,Genefarm
2262,Obispado,Alivia
2263,Cedis,DJ Novo Farma
2265,Las Americas MK,Drogueria LAs AMericas Mk
2264,Gassmann,Farmacia Gassmann
2782,Farmacia Gassmann Luciana,Farmacia Gassmann
2784,PERFUMERIA GASSMANN,Farmacia Gassmann
2266,Gjurisich,Gjurisich
2268,Farmacia Guzman,Farmacia Guzmán
2271,Drogueria Mi Salud Betania,Drogueria Mi Salud Betania
2272,ARAMI,ARAMI
2273,Central,Privarez
2274,Sucursal U2,Farmacias de mas ahorro
2304,Sucursal Arena,Farmacias de mas ahorro
2305,Sucursal Centro,Farmacias de mas ahorro
2306,Tangolunda,Farmacias de mas ahorro
2307,Sucursal Samahua,Farmacias de mas ahorro
2275,Almacén Secundario,Medicinas Rosario C
2276,Anestésicos y productos farmaceútic,Anestésicos y productos farmaceútic
2277,FNSJ PRINCIPAL,FNSJ PRINCIPAL
2278,FNSJ  SAGRADO CORAZÓN DE JESÚS,FNSJ  SAGRADO CORAZÓN DE JESÚS
2281,Magna,Farmacia Magna Mza
2282,Matriz,Farmacias Perla Negra
2283,F. Baruc Sagitario,Farmacias Baruc
2284,F. Baruc Muzquiz,Farmacias Baruc
2285,Avenida,Farmacia Avenida MP
2286,Damifarma,DamiFar
2287,Santa Isabel,Farmacia Santa Isabel
2288,Drogueria Unifarma Pereira,Drogueria Unifarma Pereira
2289,Farmacia Gari,Farmacia Gari
2290,Rodcar,Farmacia Gimenez
2291,Farmacia Martinez Rio Negro,Farmacia Martinez Rio Negro
2292,Drogueria Farmamed,Drogueria  Farmamed SAS
2293,Drogueria Epava,Drogueria Epava
2294,Farmacia Bonini,Bonini
2298,Farmacia Mendivil,Farmacia Mendivil
2302,Farmacenter Circunvalar,Farmacenter Circunvalar
2527,Farmacenter de Occidente,Farmacenter Circunvalar
2303,Drago Central,Farmacia Drago
2310,Drago Pinedo,Farmacia Drago
2308,F. Doctiva,F. Doctiva
2309,Boticfarma,Boticfarma
2311,Boticfarma II,Boticfarma
2312,Distribuidora la asunción,Distribuidora la asunción
2313,On skin,On skin
2314,Farmacia el Angel,Farmacia el Angel
2315,F. EXPRESS,F. EXPRESS
2316,Farmacia Medica & Boutique Santo Tomás,Farmacia Medica & Boutique Sto Tomá
2317,F. BIENESTAR,F. BIENESTAR
2318,Medical Doctor,Medical Doctor
2319,Farmacia Moscovich,Farmacia Moscovich
2320,Farmacia Cesar,Farmacia Cesar
2321,FARMACIA SALUD Y VIDA,SALUD Y VIDA
2322,CON SALUD,CON SALUD
2323,SANATORIO SAN JOSÉ GALENO,SANATORIO SAN JOSÉ GALENO
2324,Farmacia plateros,Farmacis Plateros
2326,Nuestra Farmacia,Farmacia Nuestra
2330,Distribuidora Palmer,Distribuidora Palmer
2328,Health Corner,Health Corner
2331,Centro,Farmacia de Apoyo
2335,F Apoyo Suc. 3,Farmacia de Apoyo
2336,F. Apoyo Suc. 10,Farmacia de Apoyo
2332,Suc. San Rafael Morelia,100% Farma Michoacán
2510,Suc. Babilonia Apatzingán,100% Farma Michoacán
2659,100 Farma Apatzingán Constitución,100% Farma Michoacán
2663,Suc. Mercado Apatzingán,100% Farma Michoacán
2693,100 Farma Puruándiro Centro,100% Farma Michoacán
2699,100 Farma Puruándiro Mercado,100% Farma Michoacán
2911,Tacámbaro Centro,100% Farma Michoacán
2333,Dimec,Dimec
2334,Farmacia el Pueblo,Farmacia el Pueblo
2337,Droguerias El Farmaceuta,Droguerias El Farmaceuta
2338,SODHI FARMACIAS MATRIZ SAHUATOBA,SODHI FARMACIAS
2339,SODHI FARMACIAS PRIMO DE VERDAD,SODHI FARMACIAS
2340,Sucursal 2,Farmacias de Descuento Canadá
2390,F. Matriz,Farmacias de Descuento Canadá
2403,Sucursal 3,Farmacias de Descuento Canadá
2404,Lombardo,Farmacias de Descuento Canadá
2405,Nigromante,Farmacias de Descuento Canadá
2406,Rio Manzo,Farmacias de Descuento Canadá
2407,Abasolo,Farmacias de Descuento Canadá
2408,Jalapa,Farmacias de Descuento Canadá
2409,Isla,Farmacias de Descuento Canadá
2947,Veracruz,Farmacias de Descuento Canadá
2341,Drogueria Rexal Rio Negro,Drogueria Rexal Rio Negro
2342,Drogueria Farmacosta CZU,Drogueria Farmacosta CZU
2343,Farmacia Castelo Suc Ajuchitlán,Grupo Castelo
2425,Farmacia MX Tolimán,Grupo Castelo
2434,Farmacia MX San Pablo,Grupo Castelo
2435,Farmacia Castelo La Estación,Grupo Castelo
2436,SUC PENAMILLER,Grupo Castelo
2344,ECOFAR,ECOFAR
2345,Distribuidora Faga,DIST. FAGA
2346,Sagrado Corazón Zacatecas,F. Sagrado Corazón Zacatecas
2347,Kellertas,Kellertas
2348,Dist. SYP Suplier,Dist. SYP Suplier
2349,FARMACIA MEDICA,FARMACIA COMUNITARIA
2350,Similia,Similia
2413,Similia Palermo,Similia
2414,Similia Belgrano,Similia
2487,Similia 4614,Similia
2351,Logis Pharma,Faro
2748,Faro II,Faro
2352,La Miniatura CEDIS,Super Farmacia La Miniatura
2353,F. San José Morelia,F. SAN JOSÉ MORELIA
2355,Farma Mayoreo Central de abastos,Farma Mayoreo Central Abasto Iztapa
2361,ABP Pharma,ABP Pharma
2362,FARMACIA DE FATIMA,FARMACIA DE FATIMA
2363,Farmacia Genesis CDMX,Farmacia Genesis CDMX
2364,Kevital Farma,Kevital Farma
2365,Dist. Vera Generic,Dist. Vera Generic
2369,Farmacia Rex SCS,Farmacia Rex
2370,Farmacia Magallanes,Farmacia Magallanes
2388,Xenerics Pharma,Xenerics Pharma
2371,Farmacia medico plus,Farmacia medico plus
2372,Farmacia free trial AR new Huspot,Farmacia free trial AR new Huspot
2373,Farmacia free trial AR new Huspot1,Farmacia free trial AR new Huspot1
2374,Farmacia free trial AR new Huspot2,Farmacia free trial AR new Huspot2
2375,Farmacia free trial AR new Huspot3,Farmacia free trial AR new Huspot3
2376,Farmacia free trial AR new Huspot4,Farmacia free trial AR new Huspot4
2377,Plenafarm,Plenafarm
2378,Farma Medica ED,Farma Medica ED
2379,SUMFA,SUMFA COMPRAS
2380,Farmacia free trial AR new Huspot5,Farmacia free trial AR new Huspot5
2381,Farmacia Marin,Farmacia Marin
2382,MEDICAL RAM,MEDICAL RAM
2383,Botica Central Chihuahua Matríz,Botica Central Chihuahua
2387,Farmacia DTB,Farmacia DTB
2389,FARMACIA COMITAN,FARMACIA COMITAN
2391,Neumocen Farma,Neumocen Farma
2392,Farmacia San Juan,Farmacia San Juan
2393,Droguerias el Mana,Droguerias el Mana
2394,Cedis-MiFarmaciadelBajio,Mi Farmacia del Bajío
2395,Almacen,Farmacia Distribuidora JMRD
2396,Farmacia X,Farmacia X
2397,Farmacia Prueba X,Farmacia Prueba X
2398,Farmacia Prueba XYZ,Farmacia Prueba XYZ
2399,Farmacia Test XYZ,Farmacia Test XYZ
2400,QUIFAMESA,QUIFAMESA COMPRAS
2401,Farmacia Test AZ,Farmacia Test AZ
2402,Farmacia Test ABCD,Farmacia Test ABCD
2410,CEDI-Cucuta,Farmanorte
2731,CEDI-Barranquilla,Farmanorte
2732,CEDI-Giron,Farmanorte
2733,CEDI-Medellin,Farmanorte
2411,Boreal Farmacéutica Tijuana,Boreal Farmacéutica
2412,Boreal Farmacéutica León,Boreal Farmacéutica
2415,Farmacia Test 123,Farmacia Test 123
2416,FARMACIA CRISTO MEDICO,FARMACIA CRISTO MEDICO
2417,Distribuidora,Diefsa
2418,Bienestar,Diefsa
2419,Coldescuentos de la 72,Drogueria Coldescuentos
2420,FreetrialARnewHuspot6,FreetrialARnewHuspot6
2421,freetrialARnewHuspot7,freetrialARnewHuspot7
2422,freetrialARnewHuspot8,freetrialARnewHuspot8
2423,Boticas Guadalupana Matriz,Boticas Guadalupana
2424,freetrialARPROD1,freetrialARPROD1
2426,Farma enchilada,Farma enchilada
2427,PRODCO-QA,Prueba QA
2428,FreeMX,FreeMX
2429,FreePROD2CO,FreePROD2CO
2430,FreePROD3CO,FreePROD3CO
2431,FreePROD4CO,FreePROD4CO
2432,MATRIZ,Bodegon Farmaceutico
2664,Cosmo farmacias 9,Bodegon Farmaceutico
2665,Bodegon Farmaceutico cortéz,Bodegon Farmaceutico
2666,BODEGON FARMACEÚTICO RAMÍREZ MENDEZ,Bodegon Farmaceutico
2667,BODEGÓN FARMACEUTICO OBREGÓN,Bodegon Farmaceutico
2668,COSMO FARMACIAS SAN QUINTIN,Bodegon Farmaceutico
2433,Drogueria Famisalud,Drogueria Famisalud
2437,FARMATER,FARMATER
2438,FreePROD5CO,FreePROD5CO
2439,Farmacia Lainté,FARMACIA LAINTÉ
2440,FreetrialABC,FreetrialABC
2441,A ver ahora?,A ver ahora?
2442,PLG PLG,PLG PLG
2443,Cheap Pharma,Cheap Pharma
2444,FreePROD,FreePROD
2445,Altius Las Americas,Altius Las Americas
2446,Drogueria La Promesa J,Drogueria La Promesa J
2447,FARMACIAS ZEPPELIN,FARMACIAS ZEPPELIN
2448,Drogueria del Cesar,Drogueria del Cesar
2449,City Farma C. A. Iztap,City Farma Central de Abasto
2450,Dist. Soluciones GZ,Distribuidora Soluciones GZ
2451,DULCE ANGEL,DULCE ANGEL
2452,F. Guadalupe Jalisco,F. Guadalupe Jalisco
2453,F. Banderas Bay,F. Banderas Bay
2454,EX7476_POS1,EX7476
2455,EX7476_POS1,EX7476
2491,EX7476_POS6,EX7476
2492,EX7476_POS6_bis,EX7476
2464,CLINISUMINISTROS SAS,CLINISUMINISTROS SAS
2480,F. de Genéricos Puebla,F. de Genéricos Puebla
2481,F. UNISALUD CEDIS,F. UNISALUD
2482,Farmacia de Dios Qro,Farmacia de Dios Qro
2483,Florifarmacias matriz,Florifarmacias
2484,FARMACIAS DE JESÚS QRO,FARMACIA DE JESÚS QRO
2486,Administradores,Droguerias de mi Barrio
2681,Auxiliares,Droguerias de mi Barrio
2488,FARMA MAS,Farma Mas
2489,Farmacia Politecnica La Paz,Farmacia Politecnica La Paz
2493,MIFARMA DROGUERIA PZA,MIFARMA DROGUERIA PZA
2494,FNSJ Genéricos Gold,FNSJ Genéricos Gold
2495,Farmacia Lupita,Farmacia Lupita
2496,Farmacia alquimia MX,Farmacia alquimia MX
2497,Drogueria AnaVital,Drogueria AnaVital
2498,Droguerías Farmacenter Farma Uno,Droguerías Farmacenter Farma Uno
2499,DR SANO MATRIZ,FARMACIAS DR SANO
2500,DR SANO GRANJAS,FARMACIAS DR SANO
2501,DR SANO FRANCISCO VILLA,FARMACIAS DR SANO
2502,NUEVA TACUARI,Nueva Tacuari
2503,DROGUERIAS Y MINI MARKET SONNY-PHAR,DROGUERIAS Y MINI MARKET SONNY-PHAR
2504,Farmacia America Salta,Farmacia America Salta
2507,Ley,Ley
2508,DEA PHARMA,DEA Farmacias
2509,Droguerias Pharma Jade,DROGUERIAS PHARMA JADE
2528,Droguerias Pharma Jade 2,DROGUERIAS PHARMA JADE
2529,Droguerias Pharma Jade Cota,DROGUERIAS PHARMA JADE
2511,FARMACIA 9 DE JULIO,FARMACIA 9 DE JULIO
2516,F. La Popular Morelia,F. La Popular Morelia
2517,BM farma,BM
2518,Del ahorro,Del ahorro
2519,Farmacia Los Ángeles,Farmacia los angeles
2520,Pharma XYZ Trial,Pharma XYZ Trial
2521,Santa Rita,Santa Rita
2522,EL BOTICARIO,EL BOTICARIO
2523,EL BOTICARIO 2,EL BOTICARIO
2524,El BOTICARIO 3,EL BOTICARIO
2525,Mejor vida 2,Mejor vida 2
2526,Productos Oncologicos,Productos Oncologicos
2530,Pharma Prueba JM,Pharma Prueba JM
2531,Pharma Prueba JM Trial,Pharma Prueba JM Trial
2532,Farma Mujer,Farma Mujer
2533,Farmacia Artega,Farmacia Arteaga
2534,Distribución,Distribución
2535,FreeQAExt,FreeQAExt
2536,Torre diez,Torre diez
2537,freeQAExt2,freeQAExt2
2538,Prueba EX-7723,Prueba EX-7723
2539,De los.santos,De los.santos
2540,Farmacia Trinidad 1,Grupo Farmacom
