point_of_sale_id,drug_manufacturer_id,vendor_id,potencial_total,gasto_oportunidad,gasto_actual,status,valor_negocio,ahorro_total,client_id,client_name,pos_name,manufacturer_name
2852,10267,1150,3600.838,21979.98,44711.1,,1.800419,18379.142109375,1798,Farmacia Del Potosi,Del Potosi,Grupo Privarez
2852,10269,1152,7820.36,32380.0,37940.9,,3.9101799,24559.64013671875,1798,Farmacia Del Potosi,Del Potosi,Farmaceuticos Tenorio
2852,10270,1153,185.0,472.97,472.97,,0.0925,287.97,1798,Farmacia Del Potosi,Del Potosi,SUMFA
2852,10273,1156,22068.83,55789.78,96290.6,,11.034415,33720.949921875,1798,Farmacia Del Potosi,Del Potosi,Almacen de Drogas
2852,10278,1161,3102.751,15882.26,39366.47,,1.5513754,12779.5090234375,1798,Farmacia Del Potosi,Del Potosi,Jeshua Medic
2852,10281,1164,3340.7922,8844.69,17348.05,,1.6703961,5503.8977636718755,1798,Farmacia Del Potosi,Del Potosi,Farmadepot
2852,10479,1275,7528.57,27689.23,41732.16,,3.7642848,20160.66017578125,1798,Farmacia Del Potosi,Del Potosi,Aurosant Productos Farmaceutico
2852,10637,1309,3865.39,25209.84,34202.44,,1.9326949,21344.450107421875,1798,Farmacia Del Potosi,Del Potosi,Medicinas Rosario
2852,10738,1350,4141.43,23702.81,52939.87,,2.070715,19561.37982421875,1798,Farmacia Del Potosi,Del Potosi,Pharmaceutix
2852,10761,1358,4421.611,25363.61,32735.63,,2.2108054,20941.99916015625,1798,Farmacia Del Potosi,Del Potosi,Dilopsan
2852,11208,1762,5128.4497,25023.85,56351.49,,2.5642247,19895.40029296875,1798,Farmacia Del Potosi,Del Potosi,Distribuidora Grupo Farmacos y Abarrotes Padilla
2856,10267,1150,7199.229,51669.69,228761.21,,3.5996144,44470.46099609375,1802,"F. Isabel Actopan, Hgo.","F. Isabel Actopan, Hgo.",Grupo Privarez
2856,10269,1152,38346.32,123851.54,208965.71,1,19.17316,85505.2196875,1802,"F. Isabel Actopan, Hgo.","F. Isabel Actopan, Hgo.",Farmaceuticos Tenorio
2856,10270,1153,8218.02,12486.9,13177.82,,4.1090097,4268.88046875,1802,"F. Isabel Actopan, Hgo.","F. Isabel Actopan, Hgo.",SUMFA
2856,10273,1156,260834.52,342581.59,746050.02,1,130.41725,81747.07437500003,1802,"F. Isabel Actopan, Hgo.","F. Isabel Actopan, Hgo.",Almacen de Drogas
2856,10278,1161,7191.0537,53912.25,202335.86,,3.5955267,46721.1962890625,1802,"F. Isabel Actopan, Hgo.","F. Isabel Actopan, Hgo.",Jeshua Medic
2856,10281,1164,24314.656,37508.47,71801.56,,12.157328,13193.813750000001,1802,"F. Isabel Actopan, Hgo.","F. Isabel Actopan, Hgo.",Farmadepot
2856,10479,1275,29289.33,91561.48,220383.05,,14.644665,62272.149921874996,1802,"F. Isabel Actopan, Hgo.","F. Isabel Actopan, Hgo.",Aurosant Productos Farmaceutico
2856,10637,1309,12555.1,87127.77,211233.51,,6.2775497,74572.670390625,1802,"F. Isabel Actopan, Hgo.","F. Isabel Actopan, Hgo.",Medicinas Rosario
2856,10738,1350,8718.04,62607.57,295011.54,,4.3590198,53889.5299609375,1802,"F. Isabel Actopan, Hgo.","F. Isabel Actopan, Hgo.",Pharmaceutix
2856,10761,1358,10173.478,82905.42,175531.15,,5.0867386,72731.9424609375,1802,"F. Isabel Actopan, Hgo.","F. Isabel Actopan, Hgo.",Dilopsan
2856,11087,1612,5332.2563,6512.63,17386.25,,2.6661282,1180.37365234375,1802,"F. Isabel Actopan, Hgo.","F. Isabel Actopan, Hgo.",MERCFARMA
2856,11208,1762,11834.994,58511.51,311689.45,,5.9174967,46676.515859375,1802,"F. Isabel Actopan, Hgo.","F. Isabel Actopan, Hgo.",Distribuidora Grupo Farmacos y Abarrotes Padilla
2859,10269,1152,583.0,3181.66,3824.31,,0.2915,2598.66,1805,El Camichin,El Camichin,Farmaceuticos Tenorio
2859,10273,1156,25.79,160.44,4534.11,1,0.012894999,134.64999908447265,1805,El Camichin,El Camichin,Almacen de Drogas
2859,10479,1275,219.84,774.51,3964.96,,0.109919995,554.6700036621094,1805,El Camichin,El Camichin,Aurosant Productos Farmaceutico
2859,10637,1309,668.22,3052.98,5715.24,,0.33411,2384.760029296875,1805,El Camichin,El Camichin,Medicinas Rosario
2859,10738,1350,124.24,645.21,5687.83,,0.062119998,520.9700021362305,1805,El Camichin,El Camichin,Pharmaceutix
2859,10761,1358,403.4235,2076.19,4727.87,,0.20171174,1672.7665075683594,1805,El Camichin,El Camichin,Dilopsan
2859,11208,1762,22.0172,132.9,5301.98,,0.0110086,110.8827995300293,1805,El Camichin,El Camichin,Distribuidora Grupo Farmacos y Abarrotes Padilla
2883,10267,1150,2548.3743,11628.03,27044.03,,1.2741871,9079.655732421876,1813,Farmacia del centro,Farmacia del centro,Grupo Privarez
2883,10269,1152,4833.45,17927.24,19606.13,,2.4167252,13093.789804687502,1813,Farmacia del centro,Farmacia del centro,Farmaceuticos Tenorio
2883,10273,1156,3914.51,10724.77,26768.13,,1.9572549,6810.259990234375,1813,Farmacia del centro,Farmacia del centro,Almacen de Drogas
2883,10278,1161,2376.82,11135.57,24442.84,,1.18841,8758.749931640625,1813,Farmacia del centro,Farmacia del centro,Jeshua Medic
2883,10281,1164,557.4424,1323.59,2929.41,,0.27872118,766.1476171874999,1813,Farmacia del centro,Farmacia del centro,Farmadepot
2883,10479,1275,2990.6199,13076.77,21517.07,,1.4953098,10086.150126953125,1813,Farmacia del centro,Farmacia del centro,Aurosant Productos Farmaceutico
2883,10637,1309,5297.17,20166.29,24896.29,,2.6485848,14869.120078125,1813,Farmacia del centro,Farmacia del centro,Medicinas Rosario
2883,10738,1350,3238.72,14129.4,28662.56,,1.61936,10890.680029296875,1813,Farmacia del centro,Farmacia del centro,Pharmaceutix
2883,10761,1358,4109.709,17394.67,23704.51,,2.0548544,13284.961015624998,1813,Farmacia del centro,Farmacia del centro,Dilopsan
2883,11208,1762,2113.982,10623.26,27993.82,,1.056991,8509.27806640625,1813,Farmacia del centro,Farmacia del centro,Distribuidora Grupo Farmacos y Abarrotes Padilla
2913,10267,1150,2974.5989,43498.93,409204.75,,1.4872994,40524.331123046875,659,Verdux,Verdux Oriente,Grupo Privarez
2913,10269,1152,17897.56,179729.03,315794.53,1,8.94878,161831.469453125,659,Verdux,Verdux Oriente,Farmaceuticos Tenorio
2913,10273,1156,9398.2,49032.29,347406.32,1,4.6991,39634.0898046875,659,Verdux,Verdux Oriente,Almacen de Drogas
2913,10278,1161,2953.6235,44030.37,319449.67,,1.4768118,41076.74646484375,659,Verdux,Verdux Oriente,Jeshua Medic
2913,10281,1164,3425.9954,11815.46,57679.49,,1.7129977,8389.464638671874,659,Verdux,Verdux Oriente,Farmadepot
2913,10479,1275,4717.4,56693.64,322664.26,,2.3586998,51976.24009765625,659,Verdux,Verdux Oriente,Aurosant Productos Farmaceutico
2913,10637,1309,5317.54,77760.14,360158.47,,2.65877,72442.5999609375,659,Verdux,Verdux Oriente,Medicinas Rosario
2913,10738,1350,5859.6,79355.06999999999,420449.25,,2.9298,73495.46990234374,659,Verdux,Verdux Oriente,Pharmaceutix
2913,10761,1358,4256.3857,54553.82,295518.95,,2.128193,50297.4342578125,659,Verdux,Verdux Oriente,Dilopsan
2913,11208,1762,1197.7839,27623.120000000003,448673.67,,0.598892,26425.336064453128,659,Verdux,Verdux Oriente,Distribuidora Grupo Farmacos y Abarrotes Padilla
2922,10267,1150,13479.981,28939.670000000002,183064.0,,6.7399907,15459.688554687502,1846,Farmacia Yesi,Farmacia Yesi,Grupo Privarez
2922,10269,1152,46773.84,92745.68000000001,166326.68,1,23.386919,45971.84015625001,1846,Farmacia Yesi,Farmacia Yesi,Farmaceuticos Tenorio
2922,10270,1153,3198.33,4455.22,7708.06,,1.599165,1256.8899218750003,1846,Farmacia Yesi,Farmacia Yesi,SUMFA
2922,10273,1156,110188.93,145563.94,487747.22,1,55.094463,35375.0103125,1846,Farmacia Yesi,Farmacia Yesi,Almacen de Drogas
2922,10278,1161,12863.136,30216.72,159101.34,,6.4315677,17353.5842578125,1846,Farmacia Yesi,Farmacia Yesi,Jeshua Medic
2922,10281,1164,15672.241,23907.98,65655.41,,7.8361206,8235.7387890625,1846,Farmacia Yesi,Farmacia Yesi,Farmadepot
2922,10479,1275,30774.2,52639.37,181921.19,,15.387099,21865.170781250003,1846,Farmacia Yesi,Farmacia Yesi,Aurosant Productos Farmaceutico
2922,10637,1309,22344.59,47688.71,147154.3,,11.172295,25344.12015625,1846,Farmacia Yesi,Farmacia Yesi,Medicinas Rosario
2922,10738,1350,14987.56,31931.98,218828.92,,7.4937797,16944.4204296875,1846,Farmacia Yesi,Farmacia Yesi,Pharmaceutix
2922,10761,1358,19446.645,41928.53,115497.91,,9.723322,22481.88546875,1846,Farmacia Yesi,Farmacia Yesi,Dilopsan
2922,11087,1612,3461.6716,5485.7699999999995,12211.18,,1.7308358,2024.0983691406245,1846,Farmacia Yesi,Farmacia Yesi,MERCFARMA
2922,11208,1762,15983.767,32246.08,260458.66,,7.9918833,16262.313398437502,1846,Farmacia Yesi,Farmacia Yesi,Distribuidora Grupo Farmacos y Abarrotes Padilla
2998,10267,1150,345.77362,423.43999999999994,5287.12,,0.1728868,77.66637939453119,1248,Farmacias Sana Sana,Tecamac Principal,Grupo Privarez
2998,10269,1152,1332.84,3485.38,5191.09,1,0.66642,2152.5400341796876,1248,Farmacias Sana Sana,Tecamac Principal,Farmaceuticos Tenorio
2998,10270,1153,344.0,900.02,900.02,,0.172,556.02,1248,Farmacias Sana Sana,Tecamac Principal,SUMFA
2998,10273,1156,4721.93,7620.54,22673.56,1,2.360965,2898.60982421875,1248,Farmacias Sana Sana,Tecamac Principal,Almacen de Drogas
2998,10278,1161,168.875,408.47999999999996,4172.35,,0.084437504,239.60499999999996,1248,Farmacias Sana Sana,Tecamac Principal,Jeshua Medic
2998,10281,1164,1515.9929,3564.2799999999997,3677.83,,0.75799644,2048.2870800781247,1248,Farmacias Sana Sana,Tecamac Principal,Farmadepot
2998,10479,1275,1465.77,2752.12,4940.4,,0.73288494,1286.34998046875,1248,Farmacias Sana Sana,Tecamac Principal,Aurosant Productos Farmaceutico
2998,10637,1309,557.18,1327.73,3426.95,,0.27859,770.5500073242188,1248,Farmacias Sana Sana,Tecamac Principal,Medicinas Rosario
2998,10738,1350,299.04,584.6800000000001,5308.4,,0.14952001,285.6399914550782,1248,Farmacias Sana Sana,Tecamac Principal,Pharmaceutix
2998,10761,1358,412.36755,690.89,2993.87,,0.20618378,278.5224462890625,1248,Farmacias Sana Sana,Tecamac Principal,Dilopsan
2998,11087,1612,248.36684,669.9,1876.31,,0.12418342,421.5331634521484,1248,Farmacias Sana Sana,Tecamac Principal,MERCFARMA
2998,11208,1762,75.0,80.47,9181.94,,0.037499998,5.469999999999999,1248,Farmacias Sana Sana,Tecamac Principal,Distribuidora Grupo Farmacos y Abarrotes Padilla
2999,10267,1150,328.94833,424.05,14826.76,,0.16447416,95.10166625976564,1248,Farmacias Sana Sana,Tecamac 4,Grupo Privarez
2999,10269,1152,5592.73,8023.47,18102.31,1,2.796365,2430.7400195312503,1248,Farmacias Sana Sana,Tecamac 4,Farmaceuticos Tenorio
2999,10270,1153,219.0,284.83,601.25,,0.1095,65.82999999999998,1248,Farmacias Sana Sana,Tecamac 4,SUMFA
2999,10273,1156,22689.57,28064.08,57368.42,1,11.344785,5374.509687500002,1248,Farmacias Sana Sana,Tecamac 4,Almacen de Drogas
2999,10278,1161,2236.4126,3140.54,16781.38,,1.1182063,904.12740234375,1248,Farmacias Sana Sana,Tecamac 4,Jeshua Medic
2999,10281,1164,4021.2825,5200.33,9176.77,,2.010641,1179.047529296875,1248,Farmacias Sana Sana,Tecamac 4,Farmadepot
2999,10479,1275,3633.53,4697.4,16843.9,,1.816765,1063.8699707031246,1248,Farmacias Sana Sana,Tecamac 4,Aurosant Productos Farmaceutico
2999,10637,1309,1955.61,3520.31,11623.48,,0.977805,1564.7000146484374,1248,Farmacias Sana Sana,Tecamac 4,Medicinas Rosario
2999,10738,1350,1498.18,1910.48,20908.14,,0.74909,412.2999462890625,1248,Farmacias Sana Sana,Tecamac 4,Pharmaceutix
2999,10761,1358,1427.9595,2109.77,9109.87,,0.7139797,681.81052734375,1248,Farmacias Sana Sana,Tecamac 4,Dilopsan
2999,11087,1612,525.8616,601.25,1077.0900000000001,,0.26293078,75.388427734375,1248,Farmacias Sana Sana,Tecamac 4,MERCFARMA
2999,11208,1762,1075.6895,1410.43,26308.04,,0.5378447,334.74054687500006,1248,Farmacias Sana Sana,Tecamac 4,Distribuidora Grupo Farmacos y Abarrotes Padilla
3000,10267,1150,546.93866,661.01,4884.99,,0.27346933,114.07134033203124,1248,Farmacias Sana Sana,Izcalli,Grupo Privarez
3000,10269,1152,2489.64,3737.66,4767.04,1,1.2448199,1248.0201074218749,1248,Farmacias Sana Sana,Izcalli,Farmaceuticos Tenorio
3000,10270,1153,428.0,629.61,629.61,,0.21399999,201.61,1248,Farmacias Sana Sana,Izcalli,SUMFA
3000,10273,1156,7063.34,8420.83,17412.03,1,3.5316699,1357.49015625,1248,Farmacias Sana Sana,Izcalli,Almacen de Drogas
3000,10278,1161,512.925,932.4300000000001,5040.93,,0.25646248,419.5050122070313,1248,Farmacias Sana Sana,Izcalli,Jeshua Medic
3000,10281,1164,820.5404,1234.29,3308.67,,0.41027018,413.74959472656246,1248,Farmacias Sana Sana,Izcalli,Farmadepot
3000,10479,1275,2862.99,3515.66,7840.41,,1.4314951,652.6700097656249,1248,Farmacias Sana Sana,Izcalli,Aurosant Productos Farmaceutico
3000,10637,1309,483.69,958.36,3498.53,,0.241845,474.66999755859376,1248,Farmacias Sana Sana,Izcalli,Medicinas Rosario
3000,10738,1350,246.0,338.49,7328.64,,0.122999996,92.49000000000001,1248,Farmacias Sana Sana,Izcalli,Pharmaceutix
3000,10761,1358,816.15125,1268.18,4157.82,,0.40807563,452.02875488281256,1248,Farmacias Sana Sana,Izcalli,Dilopsan
3000,11087,1612,741.5263,991.52,1422.26,,0.37076315,249.99369384765623,1248,Farmacias Sana Sana,Izcalli,MERCFARMA
3000,11208,1762,368.6535,624.37,8552.92,,0.18432674,255.71649658203125,1248,Farmacias Sana Sana,Izcalli,Distribuidora Grupo Farmacos y Abarrotes Padilla
3002,10267,1150,591.29645,732.01,3892.96,,0.29564822,140.71355224609374,1248,Farmacias Sana Sana,Jardines 2,Grupo Privarez
3002,10269,1152,4322.35,5148.35,8044.27,1,2.161175,825.9999023437504,1248,Farmacias Sana Sana,Jardines 2,Farmaceuticos Tenorio
3002,10270,1153,944.0,1192.49,1192.49,,0.472,248.49,1248,Farmacias Sana Sana,Jardines 2,SUMFA
3002,10273,1156,10137.07,12271.5,28523.22,1,5.068535,2134.4296875,1248,Farmacias Sana Sana,Jardines 2,Almacen de Drogas
3002,10278,1161,1324.7051,1681.51,5541.5,,0.6623525,356.804921875,1248,Farmacias Sana Sana,Jardines 2,Jeshua Medic
3002,10281,1164,3508.5505,4078.61,6076.8,,1.7542752,570.0594628906251,1248,Farmacias Sana Sana,Jardines 2,Farmadepot
3002,10479,1275,3400.5999,4011.37,7337.14,,1.7003,610.7701464843749,1248,Farmacias Sana Sana,Jardines 2,Aurosant Productos Farmaceutico
3002,10637,1309,875.57,1091.95,2126.75,,0.437785,216.3799926757813,1248,Farmacias Sana Sana,Jardines 2,Medicinas Rosario
3002,10738,1350,210.93,244.48000000000002,7556.849999999999,,0.10546499,33.55000732421877,1248,Farmacias Sana Sana,Jardines 2,Pharmaceutix
3002,10761,1358,657.52905,818.16,1825.26,,0.32876453,160.63094726562497,1248,Farmacias Sana Sana,Jardines 2,Dilopsan
3002,11087,1612,831.1544,964.05,2240.9700000000003,,0.4155772,132.89558105468745,1248,Farmacias Sana Sana,Jardines 2,MERCFARMA
3002,11208,1762,263.2418,287.56,12353.33,,0.13162088,24.318209228515627,1248,Farmacias Sana Sana,Jardines 2,Distribuidora Grupo Farmacos y Abarrotes Padilla
3003,10267,1150,1243.6261,1894.85,16933.77,,0.62181306,651.2239013671874,1248,Farmacias Sana Sana,San Cristobal,Grupo Privarez
3003,10269,1152,7438.04,11961.57,19131.71,1,3.71902,4523.5299609375,1248,Farmacias Sana Sana,San Cristobal,Farmaceuticos Tenorio
3003,10270,1153,296.0,395.36,395.36,,0.148,99.36000000000001,1248,Farmacias Sana Sana,San Cristobal,SUMFA
3003,10273,1156,26653.23,30262.28,57074.72,1,13.326614,3609.049531249999,1248,Farmacias Sana Sana,San Cristobal,Almacen de Drogas
3003,10278,1161,1494.415,2620.89,17086.35,,0.74720746,1126.4749609374999,1248,Farmacias Sana Sana,San Cristobal,Jeshua Medic
3003,10281,1164,3933.6343,5318.69,8292.95,,1.9668171,1385.0557226562496,1248,Farmacias Sana Sana,San Cristobal,Farmadepot
3003,10479,1275,6091.66,9037.25,21164.03,,3.04583,2945.58984375,1248,Farmacias Sana Sana,San Cristobal,Aurosant Productos Farmaceutico
3003,10637,1309,1999.49,3934.63,13568.08,,0.999745,1935.140009765625,1248,Farmacias Sana Sana,San Cristobal,Medicinas Rosario
3003,10738,1350,1361.84,2152.55,23300.670000000002,,0.68091995,790.7100341796877,1248,Farmacias Sana Sana,San Cristobal,Pharmaceutix
3003,10761,1358,2213.977,4030.06,11827.13,,1.1069885,1816.08294921875,1248,Farmacias Sana Sana,San Cristobal,Dilopsan
3003,11087,1612,2151.645,2681.69,3799.26,,1.0758225,530.04498046875,1248,Farmacias Sana Sana,San Cristobal,MERCFARMA
3003,11208,1762,1203.194,2042.12,29339.51,,0.60159695,838.9260302734374,1248,Farmacias Sana Sana,San Cristobal,Distribuidora Grupo Farmacos y Abarrotes Padilla
3004,10267,1150,281.77182,486.78,4826.47,,0.1408859,205.0081799316406,1248,Farmacias Sana Sana,San Agustin,Grupo Privarez
3004,10269,1152,2407.72,2839.14,3828.92,1,1.20386,431.4200292968749,1248,Farmacias Sana Sana,San Agustin,Farmaceuticos Tenorio
3004,10273,1156,5836.6,7090.02,12764.17,,2.9183002,1253.4199023437504,1248,Farmacias Sana Sana,San Agustin,Almacen de Drogas
3004,10278,1161,70.4875,220.59,3844.7,,0.03524375,150.1024969482422,1248,Farmacias Sana Sana,San Agustin,Jeshua Medic
3004,10281,1164,923.2837,1195.8999999999999,2738.68,,0.46164185,272.61630859374986,1248,Farmacias Sana Sana,San Agustin,Farmadepot
3004,10479,1275,1206.72,1477.07,5907.6,,0.60336,270.35002929687494,1248,Farmacias Sana Sana,San Agustin,Aurosant Productos Farmaceutico
3004,10637,1309,831.75,1170.52,2912.27,,0.41587502,338.77,1248,Farmacias Sana Sana,San Agustin,Medicinas Rosario
3004,10738,1350,463.96,861.1,4848.58,,0.23198,397.1400085449219,1248,Farmacias Sana Sana,San Agustin,Pharmaceutix
3004,10761,1358,308.52032,677.78,2853.98,,0.15426016,369.2596752929687,1248,Farmacias Sana Sana,San Agustin,Dilopsan
3004,11087,1612,90.03753,245.34,245.34,,0.045018762,155.30247100830078,1248,Farmacias Sana Sana,San Agustin,MERCFARMA
3004,11208,1762,132.8045,438.99,5752.16,,0.06640225,306.18549560546876,1248,Farmacias Sana Sana,San Agustin,Distribuidora Grupo Farmacos y Abarrotes Padilla
3005,10267,1150,68.69663,77.56,77.56,,0.034348316,8.863367614746096,1248,Farmacias Sana Sana,San Pablo,Grupo Privarez
3005,10269,1152,651.2,696.6,696.6,1,0.3256,45.39998779296877,1248,Farmacias Sana Sana,San Pablo,Farmaceuticos Tenorio
3005,10273,1156,1681.75,1971.29,3000.59,1,0.84087497,289.53999999999996,1248,Farmacias Sana Sana,San Pablo,Almacen de Drogas
3005,10281,1164,212.8893,212.9,212.9,,0.10644464,0.010702514648443184,1248,Farmacias Sana Sana,San Pablo,Farmadepot
3005,10479,1275,253.65,290.46000000000004,290.46000000000004,,0.12682499,36.81000610351566,1248,Farmacias Sana Sana,San Pablo,Aurosant Productos Farmaceutico
3005,10738,1350,72.06,77.56,596.59,,0.03603,5.500002441406252,1248,Farmacias Sana Sana,San Pablo,Pharmaceutix
3005,10761,1358,207.83453,212.9,212.9,,0.10391726,5.065466308593756,1248,Farmacias Sana Sana,San Pablo,Dilopsan
3005,11208,1762,199.6124,310.1,1312.83,,0.09980619,110.48760375976565,1248,Farmacias Sana Sana,San Pablo,Distribuidora Grupo Farmacos y Abarrotes Padilla
3006,10267,1150,881.1418,2807.7200000000003,44448.5,,0.4405709,1926.5782153320315,1248,Farmacias Sana Sana,Tezontepec,Grupo Privarez
3006,10269,1152,17574.11,38847.22,67602.32,1,8.787054,21273.110625,1248,Farmacias Sana Sana,Tezontepec,Farmaceuticos Tenorio
3006,10270,1153,4394.0,5381.82,7881.17,,2.197,987.8199999999997,1248,Farmacias Sana Sana,Tezontepec,SUMFA
3006,10273,1156,12978.99,28511.09,89740.93000000001,,6.4894953,15532.099765625,1248,Farmacias Sana Sana,Tezontepec,Almacen de Drogas
3006,10277,1160,181.95,576.8100000000001,1397.81,1,0.090974994,394.8600030517579,1248,Farmacias Sana Sana,Tezontepec,Luman Farmaceuticos
3006,10278,1161,1691.54,5566.89,48291.54,,0.84577,3875.3499609375003,1248,Farmacias Sana Sana,Tezontepec,Jeshua Medic
3006,10281,1164,9391.283,16096.71,27197.18,,4.6956415,6705.426796874999,1248,Farmacias Sana Sana,Tezontepec,Farmadepot
3006,10479,1275,8954.97,20323.0,54388.98,,4.4774847,11368.0302734375,1248,Farmacias Sana Sana,Tezontepec,Aurosant Productos Farmaceutico
3006,10637,1309,3047.69,12322.43,32890.53,,1.5238448,9274.74005859375,1248,Farmacias Sana Sana,Tezontepec,Medicinas Rosario
3006,10738,1350,1040.67,4794.22,52241.78,,0.520335,3753.5499560546878,1248,Farmacias Sana Sana,Tezontepec,Pharmaceutix
3006,10761,1358,3468.4475,12087.52,32321.68,,1.7342237,8619.072490234375,1248,Farmacias Sana Sana,Tezontepec,Dilopsan
3006,11087,1612,2126.3862,2966.09,10870.550000000001,,1.0631931,839.7037695312501,1248,Farmacias Sana Sana,Tezontepec,MERCFARMA
3006,11208,1762,273.7897,1539.48,91271.53,,0.13689485,1265.6902966308594,1248,Farmacias Sana Sana,Tezontepec,Distribuidora Grupo Farmacos y Abarrotes Padilla
3007,10267,1150,244.01833,289.25,1362.05,,0.12200916,45.23167419433594,1903,Farmacia ahorro mas,Ahorro mas,Grupo Privarez
3007,10269,1152,889.39,950.3800000000001,3507.01,,0.444695,60.98998535156261,1903,Farmacia ahorro mas,Ahorro mas,Farmaceuticos Tenorio
3007,10270,1153,1115.0,2181.55,2599.54,,0.5575,1066.5500000000002,1903,Farmacia ahorro mas,Ahorro mas,SUMFA
3007,10273,1156,9585.13,10101.49,59977.12,,4.792565,516.3601171874998,1903,Farmacia ahorro mas,Ahorro mas,Almacen de Drogas
3007,10278,1161,86.7375,101.87,1994.29,,0.04336875,15.132496948242192,1903,Farmacia ahorro mas,Ahorro mas,Jeshua Medic
3007,10281,1164,1785.5647,2030.54,3928.87,,0.89278233,244.97530273437496,1903,Farmacia ahorro mas,Ahorro mas,Farmadepot
3007,10479,1275,688.92,836.6700000000001,11562.210000000001,,0.34445998,147.75001708984382,1903,Farmacia ahorro mas,Ahorro mas,Aurosant Productos Farmaceutico
3007,10761,1358,25.66167,793.1,916.2,,0.012830835,767.4383293151856,1903,Farmacia ahorro mas,Ahorro mas,Dilopsan
3009,10267,1150,7011.0806,10043.17,91637.07,,3.5055401,3032.08943359375,1904,Farmacia La Salud 1,Farmacia La Salud 1,Grupo Privarez
3009,10269,1152,48876.15,94862.5,117525.23,,24.438074,45986.3515625,1904,Farmacia La Salud 1,Farmacia La Salud 1,Farmaceuticos Tenorio
3009,10270,1153,25358.73,52609.36,52609.36,,12.679365,27250.62953125,1904,Farmacia La Salud 1,Farmacia La Salud 1,SUMFA
3009,10273,1156,384342.16,441577.02,819086.53,1,192.17107,57234.86375000002,1904,Farmacia La Salud 1,Farmacia La Salud 1,Almacen de Drogas
3009,10278,1161,8008.1377,13007.97,85027.84,,4.004069,4999.832304687499,1904,Farmacia La Salud 1,Farmacia La Salud 1,Jeshua Medic
3009,10281,1164,50439.48,82285.37,97706.21,,25.21974,31845.889531249995,1904,Farmacia La Salud 1,Farmacia La Salud 1,Farmadepot
3009,10479,1275,89258.4,132816.64,207548.57,,44.6292,43558.241562500014,1904,Farmacia La Salud 1,Farmacia La Salud 1,Aurosant Productos Farmaceutico
3009,10637,1309,8377.25,17766.57,72218.69,,4.188625,9389.32,1904,Farmacia La Salud 1,Farmacia La Salud 1,Medicinas Rosario
3009,10738,1350,14910.1,18388.07,153897.97,,7.45505,3477.9703906249997,1904,Farmacia La Salud 1,Farmacia La Salud 1,Pharmaceutix
3009,10761,1358,6798.8223,19914.72,61811.78,,3.399411,13115.897734375001,1904,Farmacia La Salud 1,Farmacia La Salud 1,Dilopsan
3009,11087,1612,53110.953,88425.32,98488.21,,26.555475,35314.36687500001,1904,Farmacia La Salud 1,Farmacia La Salud 1,MERCFARMA
3009,11208,1762,53337.555,78125.35,267202.04,,26.668776,24787.795312500006,1904,Farmacia La Salud 1,Farmacia La Salud 1,Distribuidora Grupo Farmacos y Abarrotes Padilla
3011,10267,1150,751.9281,2113.93,22704.91,,0.37596405,1362.0018994140623,1906,FNSJ Atenco,FNSJ Atenco,Grupo Privarez
3011,10269,1152,7562.33,13249.52,25619.34,1,3.7811651,5687.189921875,1906,FNSJ Atenco,FNSJ Atenco,Farmaceuticos Tenorio
3011,10270,1153,178.0,210.35,210.35,,0.088999994,32.349999999999994,1906,FNSJ Atenco,FNSJ Atenco,SUMFA
3011,10273,1156,59958.06,65931.61,131764.89,,29.979027,5973.551406250001,1906,FNSJ Atenco,FNSJ Atenco,Almacen de Drogas
3011,10277,1160,214.0674,714.86,714.86,,0.1070337,500.79260192871095,1906,FNSJ Atenco,FNSJ Atenco,Luman Farmaceuticos
3011,10278,1161,1775.6895,3181.69,21197.84,,0.8878447,1406.000546875,1906,FNSJ Atenco,FNSJ Atenco,Jeshua Medic
3011,10281,1164,4473.7305,5394.75,11641.06,,2.2368653,921.01953125,1906,FNSJ Atenco,FNSJ Atenco,Farmadepot
3011,10479,1275,7792.8,11056.7,25264.29,,3.8963997,3263.9001953125007,1906,FNSJ Atenco,FNSJ Atenco,Aurosant Productos Farmaceutico
3011,10608,1303,1215.79,3661.38,13654.39,,0.607895,2445.5899609375,1906,FNSJ Atenco,FNSJ Atenco,Distribuidora Gendifar
3011,10637,1309,1840.79,4670.85,16886.94,,0.920395,2830.0599609375004,1906,FNSJ Atenco,FNSJ Atenco,Medicinas Rosario
3011,10738,1350,902.33,3033.51,39743.36,,0.451165,2131.1799829101565,1906,FNSJ Atenco,FNSJ Atenco,Pharmaceutix
3011,10761,1358,1919.0028,6254.27,15969.36,,0.9595014,4335.267192382813,1906,FNSJ Atenco,FNSJ Atenco,Dilopsan
3011,11208,1762,747.3609,2031.51,45001.4,,0.37368044,1284.1490991210937,1906,FNSJ Atenco,FNSJ Atenco,Distribuidora Grupo Farmacos y Abarrotes Padilla
3027,10267,1150,1824.26,2649.12,35115.46,,0.91212994,824.8599902343749,1904,Farmacia La Salud 1,Farmacia La Salud 2,Grupo Privarez
3027,10269,1152,18270.22,35573.85,40211.15,,9.13511,17303.629296875,1904,Farmacia La Salud 1,Farmacia La Salud 2,Farmaceuticos Tenorio
3027,10270,1153,4953.17,8850.44,8850.44,,2.476585,3897.2700781250005,1904,Farmacia La Salud 1,Farmacia La Salud 2,SUMFA
