point_of_sale_id,client_id,super_catalog_id,descripción_x,order_id,order_date,droguería,unidades_pedidas,precio_minimo,valor_vendedor,geo_zone,vendor_id,descripción_y,name,base_price,percentage,precio_vendedor,precio_total_vendedor,status,valor_total_vendedor
2404,1377,7501070903053,LIBERTRIM PEDIATRICO 1 SUSPENSION 30 ML,367258,2025-10-30 18:19:09,47,2.0,326.07,652.14,Oaxaca,1156,LIBERTRIM PED SUSP GOTAS 30ML,México,299.18,0.0,299.18,598.36,,598.36
2404,1377,7502009745126,CEFAGEN,363313,2025-10-23 00:15:39,20,4.0,144.0,576.0,Oaxaca,1309,CEFAGEN 500MG Tabletas - c/10,México,137.96,0.0,137.96,551.84,,551.84
1366,682,7501130712625,EUFENIL NITE 10 CAPSULAS 200/ 25 MG,356348,2025-10-09 01:44:43,11,10.0,55.0,550.0,Oaxaca,1309,EUFENIL NITE Capsulas - c/10,México,54.67,0.0,54.67,546.7,,546.7
1527,824,7501008493007,VAGITROL V 10 MG OVULOS,360255,2025-10-17 00:33:20,11,1.0,440.96,440.96,Oaxaca,1156,VAGITROL V 10 OVULOS,México,403.84,0.0,403.84,403.84,,403.84
1527,824,7501070612863,CLAVULIN SUSPENSION 12H 600 MG 70ML,355168,2025-10-07 03:29:16,12,1.0,383.17,383.17,Oaxaca,1156,CLAVULIN 12H SUSP 600MG/70ML*A,México,379.89,0.0,379.89,379.89,,379.89
1527,824,7501008499382,FLANAX FEM,360255,2025-10-17 00:33:20,11,2.0,187.15,374.3,Oaxaca,1156,FLANAX FEM 12 TABS 550 MG,México,187.0,0.0,187.0,374.0,,374.0
1527,824,7501050604000,QUADRIDERM NF 0.05/1/0.10 G CREMA 15 G,362067,2025-10-21 03:24:11,12,1.0,380.84,380.84,Oaxaca,1156,QUADRIDERM NF CREMA 15 GR,México,369.89,0.0,369.89,369.89,,369.89
2404,1377,785118753962,FIGRAL 10 COMPRIMIDOS 100 MG,356743,2025-10-09 21:18:53,20,5.0,121.2,606.0,Oaxaca,1309,FIGRAL 100MG Tabletas - c/10,México,71.35,0.0,71.35,356.75,,356.75
2404,1377,7501124103217,CARNOTPRIM,356687,2025-10-09 19:23:14,47,1.0,325.76,325.76,Oaxaca,1156,CARNOTPRIM CARNOT SOL 100ML,México,320.68,0.0,320.68,320.68,,320.68
1366,682,7502009749230,KLARIX 1 SUSPENSION 125MG/5ML 60 ML,363366,2025-10-23 02:00:32,20,10.0,46.17,461.7,Oaxaca,1762,KLARIX 125MG/5ML SUSP  FCO/60ML*MVE*,México,30.8537,0.0,30.8537,308.537,,308.537
2404,1377,7501300408228,FURACIN,367239,2025-10-30 17:37:41,47,1.0,307.45,307.45,Oaxaca,1612,FURACIN POMADA 200MG TUBO 85G,México,300.0,0.0417,300.1251,300.1251,,300.1251
1527,824,7501070618933,ZENTEL 10 COMPRIMIDOS 200 MG,366982,2025-10-30 03:17:19,12,1.0,233.89,233.89,Oaxaca,1156,ZENTEL 10 TABS 200MG,México,227.7,0.0,227.7,227.7,,227.7
1527,824,7501088504150,FERRANINA 1 GOTAS 50MG/ ML,364993,2025-10-27 01:58:18,12,1.0,257.0,257.0,Oaxaca,1156,FERRANINA SOL 20 ML,México,222.51,0.0,222.51,222.51,,222.51
2404,1377,7501065024688,VOLTAREN DOLO,356687,2025-10-09 19:23:14,12,1.0,188.73,188.73,Oaxaca,1156,VOLTAREN DOLO 20 CAPS 25MG,México,185.66,0.0,185.66,185.66,,185.66
2404,1377,7501007532349,DRAMAMINE,359967,2025-10-16 16:32:44,47,1.0,207.15,207.15,Oaxaca,1156,DRAMAMINE 250MG JBE 120 ML,México,178.73,0.0,178.73,178.73,,178.73
1527,824,7501299301418,PARAMIX 1 SOLUCION 60 ML,362067,2025-10-21 03:24:11,10816,1.0,202.33,202.33,Oaxaca,1164,PARAMIX SUSP 60ML,México,177.4466,0.0,177.4466,177.4466,,177.4466
1527,824,650240069789,LOMECAN V DUO 1 CREMA+OVULO 500MG/2%,366982,2025-10-30 03:17:19,11,1.0,180.79,180.79,Oaxaca,1762,LOMECAN V 2%/500MG DUO CREMA-OVULO 1 DIA *GNL*,México,171.1861,0.0,171.1861,171.1861,,171.1861
2404,1377,7501349021945,VALACICLOVIR,363683,2025-10-23 17:26:38,47,1.0,180.6,180.6,Oaxaca,1309,VALACICLOVIR AMSA Comprimidos - c/10,México,169.88,0.0,169.88,169.88,,169.88
1527,824,7501070613617,AMOXIL 12H 400/5 ML SUSPENSION 50 ML,366982,2025-10-30 03:17:19,12,1.0,183.9,183.9,Oaxaca,1156,AMOXIL 12H SUSP 50ML 400MG/5*A,México,166.96,0.0,166.96,166.96,,166.96
1527,824,821998000519,RUMOQUIN N.F.,360255,2025-10-17 00:33:20,11,10.0,21.06,210.6,Oaxaca,1358,RUMOQUIN NF C/10 TABS.,México,16.49,0.0455,16.497502949999998,164.97502949999998,,164.97502949999998
1527,824,7501008497357,FLANAX 275 MG 20 COMPRIMIDOS,358398,2025-10-14 03:11:33,11,1.0,151.52,151.52,Oaxaca,1156,FLANAX 20 TABS 275MG,México,151.0,0.0,151.0,151.0,,151.0
1527,824,7501070613549,AMOXIL 250 MG SUSPENSION 75 ML,360255,2025-10-17 00:33:20,12,1.0,186.07,186.07,Oaxaca,1762,CADP 01-2026 AMOXIL 250MG/5ML SUSP. 75ML *GSK*,México,146.0796,0.0,146.0796,146.0796,,146.0796
2404,1377,7501300450500,CARDOMICIN ADULTO MIEL-LIMA-LIMON,363313,2025-10-23 00:15:39,47,1.0,182.0,182.0,Oaxaca,1156,CARDOMICIN JARABE ADULT MIEL L,México,144.38,0.0,144.38,144.38,,144.38
2404,1377,7501349029736,TELMIS/HIDRO,363313,2025-10-23 00:15:39,20,2.0,154.0,308.0,Oaxaca,1309,"TELMISARTAN, HIDROCLOROTIAZIDA 80/12.5MG AMSA Tabletas - c/28",México,67.41,0.0,67.41,134.82,,134.82
1366,682,7502009741784,LARITOL D INF 1 JARABE 100/50MG/5/60 ML,363366,2025-10-23 02:00:32,10269,5.0,25.89,129.45,Oaxaca,1358,LARITOL-D INFANTIL JARABE 60 ML.,México,25.61,0.0455,25.62165255,128.10826275,1.0,128.10826275
1527,824,7501089810045,ACOMEXOL CREMA TB 10 G 30 G,355168,2025-10-07 03:29:16,12,1.0,136.81,136.81,Oaxaca,1156,ACOMEXOL CREMA TUBO 30GR,México,127.86,0.0,127.86,127.86,,127.86
1527,824,7501299301401,PARAMIX 1 SOLUCION 30 ML,358398,2025-10-14 03:11:33,10816,1.0,159.5,159.5,Oaxaca,1164,PARAMIX SUSP PVO 30ML,México,126.2875,0.0,126.2875,126.2875,,126.2875
2404,1377,7503027446392,KIARA,363313,2025-10-23 00:15:39,11379,2.0,61.9,123.8,Oaxaca,1762,KIARA 100/400MG OVULO C/7 *PRO*,México,61.559,0.0,61.559,123.118,,123.118
1527,824,7503000422368,MAFENA RETARD,355168,2025-10-07 03:29:16,34,10.0,13.69,136.9,Oaxaca,1309,MAFENA RETARD 100MG Tabletas - c/20,México,11.98,0.0,11.98,119.80000000000001,,119.80000000000001
2404,1377,75916565,VICK VAPORUB UNGUENTO,367239,2025-10-30 17:37:41,47,4.0,29.73,118.92,Oaxaca,1762,VICK VAPORUB LATA 12GR *P&G*,México,29.718,0.0,29.718,118.872,,118.872
2404,1377,7501299301975,CANDIFLUX,363683,2025-10-23 17:26:38,12,1.0,117.04,117.04,Oaxaca,1156,CANDIFLUX 1 CAPS 150MG,México,115.83,0.0,115.83,115.83,,115.83
2404,1377,650240016813,X RAY,367239,2025-10-30 17:37:41,47,1.0,111.26,111.26,Oaxaca,1156,X-RAY GEL 30GR,México,102.94,0.0,102.94,102.94,,102.94
1366,682,7503001007656,WAMINDEL 1 GOT 100MG/30 ML,363366,2025-10-23 02:00:32,20,10.0,18.5,185.0,Oaxaca,1309,WAMINDEL Solucion Gotas - 30 ml,México,10.19,0.0,10.19,101.89999999999999,,101.89999999999999
2404,1377,7502213042745,PROTAISOL,363313,2025-10-23 00:15:39,20,1.0,119.61,119.61,Oaxaca,1358,PROTAISOL C/200 DOSIS 20 MCG.,México,93.18,0.0455,93.2223969,93.2223969,,93.2223969
1527,824,7501070648626,MEBECICLOL 60/300 MG 18 COMPRIMIDOS,357254,2025-10-11 03:32:06,10816,1.0,136.46,136.46,Oaxaca,1762,MEBECICLOL 300/60MG. TAB. C/18 *SNF*,México,88.325,0.0,88.325,88.325,,88.325
2404,1377,7501563380088,PROPAFENONA,359967,2025-10-16 16:32:44,47,2.0,45.6,91.2,Oaxaca,1309,PROPAFENONA RANDALL Tabletas - c/20,México,39.8,0.0,39.8,79.6,,79.6
2404,1377,7501032918392,REPELENTE OFF! FAMILY NO GRASO,356687,2025-10-09 19:23:14,47,1.0,80.79,80.79,Oaxaca,1161,REPELENTE OFF FAMILY CON ALOE VERA CREMA 200ML,México,79.3125,0.0,79.3125,79.3125,,79.3125
2404,1377,8400007391,DICLOFENACO,363313,2025-10-23 00:15:39,47,2.0,45.62,91.24,Oaxaca,1309,DICLOFENACO GRIN Solucion Oftalmica - 5 ml,México,38.8,0.0,38.8,77.6,,77.6
2404,1377,7501165009486,LACTACYD PRO-BIO FEMINA,356687,2025-10-09 19:23:14,47,1.0,85.73,85.73,Oaxaca,1309,LACTACYD PRO BIO FEMINA Shampoo - 200 ml,México,77.33,0.0,77.33,77.33,,77.33
2404,1377,7501349028470,OLANZAPINA,359967,2025-10-16 16:32:44,20,2.0,42.0,84.0,Oaxaca,1358,OLANZAPINA TAB. 5 MG. CAJA C/14,México,37.94,0.0455,37.9572627,75.9145254,,75.9145254
2404,1377,7501109763986,MAGSOKON,363313,2025-10-23 00:15:39,47,5.0,16.94,84.7,Oaxaca,1309,MAGSOKON Polvo - 26 g,México,14.95,0.0,14.95,74.75,,74.75
2404,1377,714706909016,BRONCOLIN BICOEST EUCALIPTO,363313,2025-10-23 00:15:39,20,1.0,71.4,71.4,Oaxaca,1150,BRONCOLIN BICOEST EUCALIPTO 1 LATA 180 G,México,71.0289,-0.05,70.99338555,70.99338555,,70.99338555
1527,824,7501547522145,TROCILETAS-B LIMON,358398,2025-10-14 03:11:33,10816,2.0,40.16,80.32,Oaxaca,1358,TROCILETAS-B C/3X4 TABS. LIMON 2.5/10MG,México,35.15,0.0455,35.16599325,70.3319865,,70.3319865
2404,1377,7502001165441,SON SSIMET,359967,2025-10-16 16:32:44,47,1.0,82.56,82.56,Oaxaca,1358,SON´SSIMET SOL. GOTAS 5 ML.,México,69.83,0.0455,69.86177264999999,69.86177264999999,,69.86177264999999
2404,1377,7501349025844,TELMISARTAN,356687,2025-10-09 19:23:14,20,2.0,90.0,180.0,Oaxaca,1309,TELMISARTAN 40MG AMSA Tabletas - c/28,México,33.09,0.0,33.09,66.18,,66.18
2404,1377,7503181041556,COLAGENER,363683,2025-10-23 17:26:38,47,1.0,75.12,75.12,Oaxaca,1309,COLAGENER Tabletas - c/60,México,63.42,0.0,63.42,63.42,,63.42
1527,824,7501547522220,TROCILETAS CEREZA,358398,2025-10-14 03:11:33,10816,2.0,34.52,69.04,Oaxaca,1161,TROCILETAS 1.45MG SABOR CEREZA TABLETAS C/10,México,31.675,0.0,31.675,63.35,,63.35
1527,824,7502009740244,LOROTEC,364029,2025-10-24 02:37:18,34,10.0,6.99,69.9,Oaxaca,1309,LOROTEC Tabletas - c/10,México,5.99,0.0,5.99,59.900000000000006,,59.900000000000006
2404,1377,7613033150166,CEREAL INFANTIL NESTUM ETAPA 2 8 CEREALES,363683,2025-10-23 17:26:38,11379,1.0,52.1,52.1,Oaxaca,1156,NESTUM PROBIO 8 CEREALES 270G,México,51.97,0.0,51.97,51.97,,51.97
2404,1377,7501836002020,QUERATAL,363313,2025-10-23 00:15:39,47,2.0,27.07,54.14,Oaxaca,1309,QUERATAL Crema - 20 g,México,25.19,0.0,25.19,50.38,,50.38
2404,1377,7501493888302,KENCICLEN,356687,2025-10-09 19:23:14,12,2.0,24.71,49.42,Oaxaca,1309,KENCICLEN Capsulas - c/10,México,24.46,0.0,24.46,48.92,,48.92
2404,1377,7501065628169,POMADA DE LA CAMPANA,367239,2025-10-30 17:37:41,47,1.0,48.88,48.88,Oaxaca,1161,POMADA DE LA CAMPANA C/75GR,México,47.4563,0.0,47.4563,47.4563,,47.4563
2404,1377,7502227427170,COMPLE B HIERRO/ZINC,363313,2025-10-23 00:15:39,20,1.0,52.0,52.0,Oaxaca,1309,HIERRO Y ZINC CON COMPLEJO B GELPHARMA Capsulas - c/60,México,46.3,0.0,46.3,46.3,,46.3
2404,1377,7501035908123,TALCO MENNEN ROSA,367239,2025-10-30 17:37:41,47,1.0,43.35,43.35,Oaxaca,1762,TALCO MENNEN ROSA 100GR *CLT*,México,43.166,0.0,43.166,43.166,,43.166
2404,1377,7501075715378,TOPARAL,363683,2025-10-23 17:26:38,47,1.0,44.0,44.0,Oaxaca,1358,TOPARAL C/30 TABS. 250 MG.,México,40.87,0.0455,40.888595849999994,40.888595849999994,,40.888595849999994
1527,824,7501065053121,EMULSION SCOTT NARANJA 1 FCO 200 ML,364029,2025-10-24 02:37:18,12,1.0,85.94,85.94,Oaxaca,1161,EMULSION DE SCOTT SABOR NARANJA C/200 ML,México,39.9,0.0,39.9,39.9,,39.9
1366,682,7502009740701,CO-ALTIVER 15 COMPRIMIDOS 25/12.5 MG,363366,2025-10-23 02:00:32,20,10.0,27.93,279.3,Oaxaca,1161,CO-ALTIVER 25/12.5MG TABLETAS C/15,México,3.98,0.0,3.98,39.8,0.0,39.8
2404,1377,7502211784005,FENIFFLER-T,363313,2025-10-23 00:15:39,20,2.0,72.0,144.0,Oaxaca,1309,FENIFFLER-T Tabletas - c/50,México,19.14,0.0,19.14,38.28,,38.28
2404,1377,821998000250,CLOROPIRAMINA,363313,2025-10-23 00:15:39,47,1.0,41.76,41.76,Oaxaca,1309,CLOROPIRAMINA SCHOEN Tabletas - c/20,México,37.53,0.0,37.53,37.53,,37.53
2404,1377,821998000502,RUMOQUIN N.F.,367239,2025-10-30 17:37:41,47,1.0,38.61,38.61,Oaxaca,1309,RUMOQUIN NF Tabletas - c/30,México,36.54,0.0,36.54,36.54,,36.54
2404,1377,7501943454811,TOALLAS HUMEDAS HUGGIES CUIDADO PURO,363683,2025-10-23 17:26:38,11379,1.0,39.6,39.6,Oaxaca,1156,TAS HUGGIES HUM AROMAREP80 071,México,33.84,0.0,33.84,33.84,,33.84
2404,1377,7502001162600,PORAL OTICO,359967,2025-10-16 16:32:44,11379,1.0,36.2,36.2,Oaxaca,1309,PORAL OTICO Solucion Otica - 10 ml,México,33.33,0.0,33.33,33.33,,33.33
2404,1377,7501342800110,CLORFENAMINA 20 COMPRIMIDOS 4 MG,356743,2025-10-09 21:18:53,20,3.0,13.0,39.0,Oaxaca,1150,CLORFENAMINA 20 TAB 4 MG,México,10.1898,-0.05,10.1847051,30.5541153,,30.5541153
2404,1377,7502216798878,PIOGLITAZONA,359967,2025-10-16 16:32:44,20,1.0,113.82,113.82,Oaxaca,1309,PIOGLITAZONA 30MG ULTRA Tabletas - c/7,México,30.19,0.0,30.19,30.19,,30.19
2404,1377,7502009740213,CLAMOXIN,356687,2025-10-09 19:23:14,20,1.0,43.2,43.2,Oaxaca,1309,CLAMOXIN 250/62.5MG Suspension - 60 ml,México,29.94,0.0,29.94,29.94,,29.94
2404,1377,7501027278487,DESODORANTE GARNIER OBAO FRESCURA SUAVE,363683,2025-10-23 17:26:38,47,1.0,28.74,28.74,Oaxaca,1762,OBAO ROLL-ON SUAVE 65GR *FRA*,México,28.2054,0.0,28.2054,28.2054,,28.2054
2404,1377,7501839107852,DESODORANTE GARNIER OBAO FRESCURA BAMBOO,359967,2025-10-16 16:32:44,47,1.0,28.74,28.74,Oaxaca,1762,OBAO ROLL-ON BAMBOO BREEZE 65GR *FRA*,México,28.2054,0.0,28.2054,28.2054,,28.2054
2404,1377,7502211789031,BENIFLANT,363683,2025-10-23 17:26:38,47,1.0,29.21,29.21,Oaxaca,1358,BENIFLANT SPRAY 30 ML.,México,25.74,0.0455,25.751711699999998,25.751711699999998,,25.751711699999998
2404,1377,7506353200379,VIVASSE SABOR FRESA,367239,2025-10-30 17:37:41,47,1.0,24.7,24.7,Oaxaca,1309,VIVASSE FRESA Liquido - 237 ml,México,21.56,0.0,21.56,21.56,,21.56
2404,1377,7501563380309,CLORTALIDONA,359967,2025-10-16 16:32:44,47,1.0,20.4,20.4,Oaxaca,1309,CLORTALIDONA RANDALL Tabletas - c/20,México,17.79,0.0,17.79,17.79,,17.79
2404,1377,7501573900542,MESSELDAZOL,363683,2025-10-23 17:26:38,20,1.0,18.83,18.83,Oaxaca,1358,MESSELDAZOL C/30 TABS. 500MG.,México,16.01,0.0455,16.017284550000003,16.017284550000003,,16.017284550000003
2404,1377,7501048696208,VENDALASTIC A,356687,2025-10-09 19:23:14,12,1.0,13.75,13.75,Oaxaca,1161,VENDALASTIC 20cm. x 5mt. C/1 PZA,México,11.7,0.0,11.7,11.7,,11.7
2840,1787,785118753955,FIGRAL,361989,2025-10-21 01:48:56,11,5.0,58.52,292.6,Puebla,1309,FIGRAL 50MG Tabletas - c/10,México,40.65,0.0,40.65,203.25,0.0,203.25
2840,1787,7501384504908,ACIDO ACETILSALICILICO EF,355197,2025-10-07 04:38:49,34,6.0,21.69,130.14,Puebla,1762,AC. ACETILSALICILICO 300MG TAB EFERV C/20 *ALP*,México,20.5601,0.0,20.5601,123.36059999999999,,123.36059999999999
2840,1787,7503003738671,SEPIA,360930,2025-10-18 03:55:19,20,1.0,158.88,158.88,Puebla,1358,SEPIA C/16 CAPS.,México,109.07,0.0455,109.11962684999999,109.11962684999999,,109.11962684999999
2840,1787,7506021105050,TRIBESOLUCION,360331,2025-10-17 03:16:57,10273,1.0,136.58,136.58,Puebla,1309,TRIBESOLUCION Solucion - 340 ml,México,104.04,0.0,104.04,104.04,0.0,104.04
1409,716,7502009741067,FASICLOR 1 SUSPENSION 375MG/5/50 ML,368868,2025-11-03 17:05:50,41,1.0,81.1,81.1,Puebla,1358,FASICLOR SUSP. 375 MG 50 ML,México,76.27,0.0455,76.30470285,76.30470285,,76.30470285
1409,716,7502009749537,DROPROPIZ/BROMHE INF 1 JBE 150/80/200 ML,368868,2025-11-03 17:05:50,41,1.0,79.27,79.27,Puebla,1358,DROPROPIZINA/BROMHEXINA JBE. 100ML. INFANTIL,México,75.65,0.0455,75.68442075,75.68442075,,75.68442075
2840,1787,7502256040197,SIGDAN,355756,2025-10-08 01:27:03,20,1.0,130.0,130.0,Puebla,1358,SIGDAN SUSP. PED. 0.05% SPRAY NASAL 10 ML. 60 DOSIS.,México,72.74,0.0455,72.7730967,72.7730967,,72.7730967
1409,716,7502009740435,LARITOL 10 MG 10 COMPRIMIDOS,368868,2025-11-03 17:05:50,20,10.0,21.39,213.9,Puebla,1309,LARITOL Tabletas - c/10,México,6.71,0.0,6.71,67.1,1.0,67.1
1409,716,7502009747359,VERIDEX 2 COMPRIMIDOS 6 MG,368868,2025-11-03 17:05:50,215,2.0,34.56,69.12,Puebla,1358,VERIDEX C/2 TABS. 6 MG.,México,32.74,0.0455,32.7548967,65.5097934,,65.5097934
1409,716,7502009749698,BROMHE/OXELAD 1 JARABE 60/120MG/100/120 ML,368868,2025-11-03 17:05:50,215,1.0,67.1,67.1,Puebla,1309,"BROMHEXINA , OXELADINA Jarabe - 225 ml",México,61.7,0.0,61.7,61.7,1.0,61.7
1409,716,7502009740510,KLARIX 10 COMPRIMIDOS 500 MG,368868,2025-11-03 17:05:50,20,1.0,76.59,76.59,Puebla,1309,KLARIX 500MG Tabletas - c/10,México,54.49,0.0,54.49,54.49,1.0,54.49
2840,1787,7502240450711,PUNAB,365020,2025-10-27 02:56:02,11,3.0,20.28,60.84,Puebla,1160,PUNAB 100MG TAB C15,Puebla,17.9712,0.0,17.9712,53.9136,,53.9136
1409,716,7502009748912,MUNIVER 14 COMPRIMIDOS 40 MG,368868,2025-11-03 17:05:50,41,1.0,50.59,50.59,Puebla,1358,MUNIVER C/14 TABS. 40MG.,México,50.05,0.0455,50.07277275,50.07277275,,50.07277275
1409,716,7502009749391,DEXLANSOPRAZOL 14 CAPSULAS 30 MG,368868,2025-11-03 17:05:50,41,1.0,100.0,100.0,Puebla,1150,DEXLANSOPRAZOL 14 CAPS 30 MG,México,42.2663,-0.05,42.245166850000004,42.245166850000004,,42.245166850000004
1409,716,7502009747076,LADY FEM 3 PIEZAS TERMICO,368868,2025-11-03 17:05:50,215,1.0,43.52,43.52,Puebla,1309,LADY FEMM Parches - c/3,México,40.72,0.0,40.72,40.72,1.0,40.72
1409,716,7502009749490,CLOTRIM/DEXAMET 1 CMA 30 G 1G/100 G,368868,2025-11-03 17:05:50,10269,1.0,41.67,41.67,Puebla,1309,"CLOTRIMAZOL,DEXAMETASONA MAVER Crema - 30 g",México,40.72,0.0,40.72,40.72,1.0,40.72
1409,716,7502009746147,EXALVER G 6 SOB 6.059 G,368868,2025-11-03 17:05:50,215,1.0,42.78,42.78,Puebla,1309,EXALVER G Polvo en Sobres - c/6,México,40.22,0.0,40.22,40.22,1.0,40.22
2840,1787,7502216803640,COMPLEJO B DIABETICO,368131,2025-11-01 02:51:09,20,1.0,91.93,91.93,Puebla,1150,COMPLEJO B DIABETICO 30 TAB 100/5/.05,México,39.5826,-0.05,39.5628087,39.5628087,,39.5628087
1409,716,7502009749469,TRIBENOSIDO LIDOCAINA 1 CMA 30 G 5/2%/10,368868,2025-11-03 17:05:50,10269,1.0,51.3,51.3,Puebla,1358,TRIBENOSIDO/LIDOCAINA (MAVER) CREMA 5% / 2% TUBO 30 G.,México,39.19,0.0455,39.20783145,39.20783145,,39.20783145
1409,716,7502009747205,BENZOCAINA 1 GEL 10 G .1/1 G,368868,2025-11-03 17:05:50,10269,1.0,37.47,37.47,Puebla,1309,BENZOCAINA MAVER Gel - 10 g,México,36.91,0.0,36.91,36.91,1.0,36.91
1409,716,7503000422320,DOLVER 10 COMPRIMIDOS 400 MG,368868,2025-11-03 17:05:50,215,3.0,12.8,38.4,Puebla,1309,DOLVER 400MG Tabletas - c/10,México,11.98,0.0,11.98,35.94,1.0,35.94
1409,716,7502009748875,SAII 4 COMPRIMIDOS 20 MG,368868,2025-11-03 17:05:50,10269,2.0,19.8,39.6,Puebla,1309,SAII Tabletas - c/4,México,17.56,0.0,17.56,35.12,1.0,35.12
1409,716,7502009744129,ERISPAN COMPUESTO 1 SOLUCION 5/100MG/60 ML,368868,2025-11-03 17:05:50,41,1.0,35.37,35.37,Puebla,1358,ERISPAN COMPUESTO SOL. 60 ML.,México,33.75,0.0455,33.76535625,33.76535625,,33.76535625
1409,716,7502009743986,SANZADOLL 1 GOT 100MG/1/10 ML,368868,2025-11-03 17:05:50,10269,1.0,37.47,37.47,Puebla,1358,SANZADOLL GOTAS 10 ML.,México,33.35,0.0455,33.36517425,33.36517425,,33.36517425
1409,716,7503000422665,PENTIVER 20 COMPRIMIDOS 500 MG,368868,2025-11-03 17:05:50,20,1.0,37.95,37.95,Puebla,1309,PENTIVER 500MG Tabletas - c/20,México,30.3,0.0,30.3,30.3,1.0,30.3
1409,716,7502009740503,CLAMOXIN 12H JR 1 SUSP 400/57MG/5/50 ML,368868,2025-11-03 17:05:50,10269,1.0,30.71,30.71,Puebla,1309,CLAMOXIN 12H JUNIOR 400/57MG Suspension - 50 ml,México,30.11,0.0,30.11,30.11,1.0,30.11
1409,716,7502009744433,VALTROVER 20 COMPRIMIDOS 10 MG,368868,2025-11-03 17:05:50,20,1.0,60.72,60.72,Puebla,1309,VALTROVER  Comprimidos - c/20,México,29.94,0.0,29.94,29.94,1.0,29.94
1409,716,7502009749384,DEXLANSOPRAZOL 14 CAPSULAS 60 MG,368868,2025-11-03 17:05:50,20,1.0,179.4,179.4,Puebla,1150,DEXLANSOPRAZOL 14 CAPS 60 MG,México,27.084,-0.05,27.070458,27.070458,,27.070458
1409,716,7502009749452,DAIMANT 14 CAPSULAS 100 MG,368868,2025-11-03 17:05:50,215,1.0,30.12,30.12,Puebla,1309,DAIMANT Capsulas - c/14,México,25.31,0.0,25.31,25.31,1.0,25.31
1409,716,7502009749100,ORFEOX 20 COMPRIMIDOS 150 MG,368868,2025-11-03 17:05:50,41,1.0,36.15,36.15,Puebla,1161,ORFEOX 150MG TAB C/20,México,25.18,0.0,25.18,25.18,,25.18
1409,716,7502009741043,FASICLOR 1 SUSPENSION 125MG/5/75 ML,368868,2025-11-03 17:05:50,10269,1.0,48.5,48.5,Puebla,1358,FASICLOR SUSP. 125 MG 75 ML.,México,24.68,0.0455,24.6912294,24.6912294,,24.6912294
1409,716,7502009744976,VALTROVER M 20 COMPRIMIDOS 5 MG,368868,2025-11-03 17:05:50,41,1.0,45.78,45.78,Puebla,1358,VALTROVER M C/20 COMP. 5 MG. MASTICABLES,México,24.63,0.0455,24.641206649999997,24.641206649999997,,24.641206649999997
1409,716,7502009749001,LOROTEC-DUO 10 CAPSULAS 25/10 MG,368868,2025-11-03 17:05:50,41,1.0,24.0,24.0,Puebla,1309,LOROTEC - DUO Capsulas - c/10,México,23.95,0.0,23.95,23.95,1.0,23.95
2840,1787,7502001169289,BACTROPIN - F,359715,2025-10-16 01:44:59,34,1.0,28.49,28.49,Puebla,1762,BACTROPIN 160/800MG TAB C/14 *QSO*PI,México,23.6226,0.0,23.6226,23.6226,,23.6226
1409,716,7502009748929,FLAUSIVER 1 GEL 100 G,368868,2025-11-03 17:05:50,41,1.0,37.5,37.5,Puebla,1160,FLAUSIVER GEL 100G,Puebla,22.0,0.0,22.0,22.0,,22.0
1409,716,7502009749056,LOROTEC-DUO 40 CAPSULAS 25/10 MG,368868,2025-11-03 17:05:50,10269,1.0,21.6,21.6,Puebla,1150,LOROTEC-DUO 40 CAPS 25/10 MG,México,20.3904,-0.05,20.3802048,20.3802048,,20.3802048
1409,716,7502009746628,VERIGRIN F 24 CAPSULAS 50/3/300MG,368868,2025-11-03 17:05:50,215,1.0,20.06,20.06,Puebla,1309,VERIGRIN F Capsulas - c/24,México,17.43,0.0,17.43,17.43,1.0,17.43
1409,716,7503000422696,PENTIVER 1 SOLUCION 500MG/5/60 ML,368868,2025-11-03 17:05:50,10269,1.0,29.67,29.67,Puebla,1358,PENTIVER SUSP. 500 MG. 60 ML.,México,16.79,0.0455,16.79763945,16.79763945,,16.79763945
1409,716,7502009740534,PRASIVER 15 COMPRIMIDOS 10 MG,368868,2025-11-03 17:05:50,20,1.0,33.81,33.81,Puebla,1762,PRASIVER 10MG. TAB C/15 *MVE*N,México,14.894,0.0,14.894,14.894,,14.894
1409,716,7502009740282,FLUXOL 1 SOLUCION 7.5/2MG/5/120 ML,368868,2025-11-03 17:05:50,10269,1.0,16.98,16.98,Puebla,1309,FLUXOL Solucion - 120 ml,México,7.72,0.0,7.72,7.72,1.0,7.72
1409,716,7502009742798,LARITOL EX 1 SOLUCION 600/100MG/30 ML,368868,2025-11-03 17:05:50,10269,1.0,14.18,14.18,Puebla,1161,LARITOL EX 100/600MG/100ML GOTAS C/30 ML,México,0.0125,0.0,0.0125,0.0125,,0.0125
1102,492,7501314703616,DIMEGAN D,355195,2025-10-07 04:25:39,11,10.0,365.22,3652.2,Querétaro,1156,DIMEGAN D 10 CAPS 5MG/20MG,México,351.9,0.0,351.9,3519.0,,3519.0
1102,492,7501037905588,COMBIVENT RESPIMAT,362640,2025-10-22 00:19:40,11,2.0,1324.3,2648.6,Querétaro,1612,COMBIVENT RESPIMAT 20 mcg/100 mcg/1 dosis Sol. para inhal.,México,1150.284,0.0417,1150.763668428,2301.527336856,,2301.527336856
