point_of_sale_id,drug_manufacturer_id,vendor_id,potencial_total,gasto_actual,status,valor_negocio,gasto_oportunidad,ahorro_total,client_name,pos_name,manufacturer_name
2154,10267,1150,304.328842,11873.928,1.0,0.152164421,2313.21,2008.8811580000001,Farma 360,CASTORENA,Grupo Privarez
2154,10269,1152,2968.39,18193.337,1.0,1.484195,8700.561,5732.171,Farma 360,CASTORENA,Farmaceuticos Tenorio
2154,10273,1156,5295.45,27902.435,1.0,2.647725,8319.42,3023.9700000000003,Farma 360,CASTORENA,Almacen de Drogas
2154,10276,1159,1832.684,19971.04,,0.916342,4230.72,2398.036,Farma 360,CASTORENA,Diefsa Distribuidora
2154,10281,1164,1993.3,8155.566,,0.9966499999999999,4584.472,2591.1719999999996,Farma 360,CASTORENA,Farmadepot
2154,10637,1309,1312.99,10082.046,,0.656495,6088.499,4775.509,Farma 360,CASTORENA,Medicinas Rosario
2154,10738,1350,437.15,17673.331,,0.218575,2611.09,2173.94,Farma 360,CASTORENA,Pharmaceutix
2154,10761,1358,813.05190259,8000.474,,0.406525951295,3832.808,3019.7560974099997,Farma 360,CASTORENA,Dilopsan
2174,10269,1152,226.98,234.35,0.0,0.11349000000000001,234.35,7.3700000000000045,Aurosant,Aurosant,Farmaceuticos Tenorio
2174,10273,1156,2412.21,2707.56,0.0,1.206105,2473.21,61.0,Aurosant,Aurosant,Almacen de Drogas
2174,10276,1159,1836.2568,2225.78,0.0,0.9181284000000001,2225.78,389.5232000000001,Aurosant,Aurosant,Diefsa Distribuidora
2220,10269,1152,24.04,2653454.0,1.0,0.01202,7869.0,7844.96,Farmalivio,Montes de Oca,Farmaceuticos Tenorio
2220,10273,1156,65748.11,14407506.8,0.0,32.874055,1596201.9,1530453.7899999998,Farmalivio,Montes de Oca,Almacen de Drogas
2220,10276,1159,3790.2999999999997,5565354.6,1.0,1.89515,177423.59999999998,173633.3,Farmalivio,Montes de Oca,Diefsa Distribuidora
2220,10281,1164,4363.4,1658406.75,1.0,2.1816999999999998,111398.75,107035.35,Farmalivio,Montes de Oca,Farmadepot
2220,10637,1309,338.15,524623.9500000001,0.0,0.169075,12278.25,11940.1,Farmalivio,Montes de Oca,Medicinas Rosario
2220,10761,1358,159.75360083,553460.35,1.0,0.079876800415,29848.45,29688.69639917,Farmalivio,Montes de Oca,Dilopsan
2237,10267,1150,3511.59777256,104234.62,,1.75579888628,17476.52,13964.92222744,FARMACIAS GM,MERCADO,Grupo Privarez
2237,10269,1152,23418.85,126905.73,1.0,11.709425,54772.25,31353.4,FARMACIAS GM,MERCADO,Farmaceuticos Tenorio
2237,10273,1156,41946.45,125132.44,,20.973225,65363.69,23417.240000000005,FARMACIAS GM,MERCADO,Almacen de Drogas
2237,10276,1159,18672.9028,145427.47,,9.3364514,35662.82,16989.9172,FARMACIAS GM,MERCADO,Diefsa Distribuidora
2237,10281,1164,12957.82,45754.46,,6.47891,27083.69,14125.869999999999,FARMACIAS GM,MERCADO,Farmadepot
2237,10637,1309,9622.14,101335.97,,4.81107,35897.9,26275.760000000002,FARMACIAS GM,MERCADO,Medicinas Rosario
2237,10738,1350,6179.0199999999995,142062.84,,3.0895099999999998,23359.5,17180.48,FARMACIAS GM,MERCADO,Pharmaceutix
2237,10761,1358,6760.80519608,80833.66,,3.3804025980400003,24452.93,17692.12480392,FARMACIAS GM,MERCADO,Dilopsan
2269,10267,1150,524.78903264,4431.159,,0.26239451632,1773.38,1248.5909673600001,Farma 360,ROMA SUR,Grupo Privarez
2269,10269,1152,3455.13,7653.650000000001,1.0,1.7275650000000002,5630.822,2175.692,Farma 360,ROMA SUR,Farmaceuticos Tenorio
2269,10273,1156,4690.32,16522.908,1.0,2.34516,6319.866,1629.5460000000003,Farma 360,ROMA SUR,Almacen de Drogas
2269,10276,1159,896.9584,9197.06,,0.4484792,1752.0,855.0416,Farma 360,ROMA SUR,Diefsa Distribuidora
2269,10281,1164,910.6,3309.86,,0.45530000000000004,1873.2800000000002,962.6800000000002,Farma 360,ROMA SUR,Farmadepot
2269,10637,1309,567.45,3843.733,,0.283725,2133.13,1565.68,Farma 360,ROMA SUR,Medicinas Rosario
2269,10738,1350,774.89,8875.864,,0.38744500000000004,2577.497,1802.607,Farma 360,ROMA SUR,Pharmaceutix
2269,10761,1358,585.4197759799999,3878.734,,0.29270988799,2521.65,1936.2302240200002,Farma 360,ROMA SUR,Dilopsan
2278,10267,1150,1031.7259584,20287.61,1.0,0.5158629792000001,2552.17,1520.4440416,FNSJ  SAGRADO CORAZÓN DE JESÚS,FNSJ  SAGRADO CORAZÓN DE JESÚS,Grupo Privarez
2278,10269,1152,7634.49,32326.42,,3.8172449999999998,17270.7,9636.210000000001,FNSJ  SAGRADO CORAZÓN DE JESÚS,FNSJ  SAGRADO CORAZÓN DE JESÚS,Farmaceuticos Tenorio
2278,10273,1156,13987.91,38900.57,,6.993955,17421.24,3433.3300000000017,FNSJ  SAGRADO CORAZÓN DE JESÚS,FNSJ  SAGRADO CORAZÓN DE JESÚS,Almacen de Drogas
2278,10276,1159,4319.1672,37129.0,1.0,2.1595836,6045.47,1726.3028000000004,FNSJ  SAGRADO CORAZÓN DE JESÚS,FNSJ  SAGRADO CORAZÓN DE JESÚS,Diefsa Distribuidora
2278,10277,1160,57.5,652.15,1.0,0.02875,505.48,447.98,FNSJ  SAGRADO CORAZÓN DE JESÚS,FNSJ  SAGRADO CORAZÓN DE JESÚS,Luman Farmaceuticos
2278,10281,1164,3487.5,11486.0,0.0,1.7437500000000001,5463.71,1976.21,FNSJ  SAGRADO CORAZÓN DE JESÚS,FNSJ  SAGRADO CORAZÓN DE JESÚS,Farmadepot
2278,10608,1303,2456.3,15864.65,1.0,1.22815,7922.09,5465.79,FNSJ  SAGRADO CORAZÓN DE JESÚS,FNSJ  SAGRADO CORAZÓN DE JESÚS,Distribuidora Gendifar
2278,10637,1309,3219.36,18250.02,1.0,1.6096800000000002,8428.45,5209.09,FNSJ  SAGRADO CORAZÓN DE JESÚS,FNSJ  SAGRADO CORAZÓN DE JESÚS,Medicinas Rosario
2278,10738,1350,2627.61,31021.96,0.0,1.3138050000000001,6695.46,4067.85,FNSJ  SAGRADO CORAZÓN DE JESÚS,FNSJ  SAGRADO CORAZÓN DE JESÚS,Pharmaceutix
2278,10761,1358,3112.12937944,14308.46,1.0,1.55606468972,7889.1,4776.9706205600005,FNSJ  SAGRADO CORAZÓN DE JESÚS,FNSJ  SAGRADO CORAZÓN DE JESÚS,Dilopsan
2279,10267,1150,4375.2554932,44319.07,1.0,2.1876277466,15911.86,11536.6045068,FARMACIAS GM,ALTAMIRANO,Grupo Privarez
2279,10269,1152,6582.9,36485.49,1.0,3.2914499999999998,20706.84,14123.94,FARMACIAS GM,ALTAMIRANO,Farmaceuticos Tenorio
2279,10276,1159,3637.7484,35736.12,1.0,1.8188742,11957.0,8319.2516,FARMACIAS GM,ALTAMIRANO,Diefsa Distribuidora
2279,10281,1164,49.5,914.19,1.0,0.02475,252.85,203.35,FARMACIAS GM,ALTAMIRANO,Farmadepot
2279,10637,1309,5196.7,43617.63,,2.59835,18319.0,13122.3,FARMACIAS GM,ALTAMIRANO,Medicinas Rosario
2279,10738,1350,4583.7,44206.87,,2.29185,16920.66,12336.96,FARMACIAS GM,ALTAMIRANO,Pharmaceutix
2279,10761,1358,4838.91066207,37035.06,,2.4194553310350004,16260.039999999999,11421.129337929999,FARMACIAS GM,ALTAMIRANO,Dilopsan
2280,10267,1150,2458.2023636,24105.47,1.0,1.2291011818,8210.0,5751.797636400001,FARMACIAS GM,MINA,Grupo Privarez
2280,10269,1152,4046.2,19900.59,1.0,2.0231,10812.67,6766.47,FARMACIAS GM,MINA,Farmaceuticos Tenorio
2280,10273,1156,1252.8,2133.5,1.0,0.6264000000000001,1425.3,172.5,FARMACIAS GM,MINA,Almacen de Drogas
2280,10276,1159,1817.024,19239.03,1.0,0.908512,5732.13,3915.106,FARMACIAS GM,MINA,Diefsa Distribuidora
2280,10281,1164,555.9,2248.47,1.0,0.27795,877.22,321.32000000000005,FARMACIAS GM,MINA,Farmadepot
2280,10637,1309,3237.01,24240.64,,1.618505,10442.58,7205.57,FARMACIAS GM,MINA,Medicinas Rosario
2280,10738,1350,2548.29,25193.23,,1.274145,8627.92,6079.63,FARMACIAS GM,MINA,Pharmaceutix
2280,10761,1358,3239.67418967,22258.68,,1.619837094835,10459.27,7219.59581033,FARMACIAS GM,MINA,Dilopsan
2296,10267,1150,65.19879920000001,1378.82,1.0,0.03259939960000001,117.01,51.811200799999995,FARMACIAS GM,BARRIO FUERTE,Grupo Privarez
2296,10269,1152,684.0200000000001,1835.59,1.0,0.3420100000000001,1080.37,396.3499999999998,FARMACIAS GM,BARRIO FUERTE,Farmaceuticos Tenorio
2296,10273,1156,672.92,1340.33,0.0,0.33646000000000004,764.9,91.98000000000002,FARMACIAS GM,BARRIO FUERTE,Almacen de Drogas
2296,10276,1159,458.4204,1871.8899999999999,1.0,0.2292102,495.61,37.18960000000004,FARMACIAS GM,BARRIO FUERTE,Diefsa Distribuidora
2296,10281,1164,500.1,598.53,1.0,0.25005000000000005,553.53,53.42999999999995,FARMACIAS GM,BARRIO FUERTE,Farmadepot
2296,10637,1309,553.24,1396.1200000000001,,0.27662,928.79,375.54999999999995,FARMACIAS GM,BARRIO FUERTE,Medicinas Rosario
2296,10738,1350,519.48,1814.37,,0.25974,596.45,76.97000000000003,FARMACIAS GM,BARRIO FUERTE,Pharmaceutix
2296,10761,1358,301.32223852,1193.32,,0.15066111926,647.91,346.58776148,FARMACIAS GM,BARRIO FUERTE,Dilopsan
2297,10267,1150,2201.6782472,29341.02,1.0,1.1008391236,10323.3,8121.6217528,FARMACIAS GM,TERMINAL,Grupo Privarez
2297,10269,1152,6330.32,27262.43,1.0,3.1651599999999998,15517.62,9187.300000000001,FARMACIAS GM,TERMINAL,Farmaceuticos Tenorio
2297,10273,1156,3941.46,15546.48,0.0,1.97073,6448.990000000001,2507.5300000000007,FARMACIAS GM,TERMINAL,Almacen de Drogas
2297,10276,1159,3505.7868,29153.99,1.0,1.7528933999999998,9377.05,5871.263199999999,FARMACIAS GM,TERMINAL,Diefsa Distribuidora
2297,10281,1164,2811.4,6652.02,1.0,1.4057,4475.61,1664.2099999999996,FARMACIAS GM,TERMINAL,Farmadepot
2297,10637,1309,3653.25,26980.58,,1.826625,13485.22,9831.97,FARMACIAS GM,TERMINAL,Medicinas Rosario
2297,10738,1350,3339.64,36179.64,,1.66982,12482.48,9142.84,FARMACIAS GM,TERMINAL,Pharmaceutix
2297,10761,1358,3066.29687058,23277.96,,1.53314843529,11728.63,8662.33312942,FARMACIAS GM,TERMINAL,Dilopsan
2338,10267,1150,408.17619759999997,9204.4,1.0,0.2040880988,1027.06,618.8838023999999,SODHI FARMACIAS,SODHI FARMACIAS MATRIZ SAHUATOBA,Grupo Privarez
2338,10269,1152,2689.31,8900.15,,1.344655,5548.9,2859.5899999999997,SODHI FARMACIAS,SODHI FARMACIAS MATRIZ SAHUATOBA,Farmaceuticos Tenorio
2338,10273,1156,1058.39,3462.58,,0.5291950000000001,1355.71,297.31999999999994,SODHI FARMACIAS,SODHI FARMACIAS MATRIZ SAHUATOBA,Almacen de Drogas
2338,10276,1159,851.6952,8314.62,,0.42584760000000005,1815.93,964.2348000000001,SODHI FARMACIAS,SODHI FARMACIAS MATRIZ SAHUATOBA,Diefsa Distribuidora
2338,10281,1164,492.11,1615.83,,0.246055,1051.18,559.07,SODHI FARMACIAS,SODHI FARMACIAS MATRIZ SAHUATOBA,Farmadepot
2338,10637,1309,2397.45,10040.97,,1.1987249999999998,5066.99,2669.54,SODHI FARMACIAS,SODHI FARMACIAS MATRIZ SAHUATOBA,Medicinas Rosario
2338,10738,1350,1988.67,12032.31,1.0,0.9943350000000001,3871.82,1883.15,SODHI FARMACIAS,SODHI FARMACIAS MATRIZ SAHUATOBA,Pharmaceutix
2338,10761,1358,1685.30996405,8345.76,1.0,0.842654982025,3757.42,2072.11003595,SODHI FARMACIAS,SODHI FARMACIAS MATRIZ SAHUATOBA,Dilopsan
2339,10267,1150,910.1782744,13311.09,1.0,0.45508913719999994,1502.8899999999999,592.7117255999999,SODHI FARMACIAS,SODHI FARMACIAS PRIMO DE VERDAD,Grupo Privarez
2339,10269,1152,5013.2,12777.85,,2.5066,8756.72,3743.5199999999995,SODHI FARMACIAS,SODHI FARMACIAS PRIMO DE VERDAD,Farmaceuticos Tenorio
2339,10273,1156,2147.62,4876.78,,1.07381,2411.16,263.53999999999996,SODHI FARMACIAS,SODHI FARMACIAS PRIMO DE VERDAD,Almacen de Drogas
2339,10276,1159,947.1632,11348.25,,0.4735816,1204.95,257.7868000000001,SODHI FARMACIAS,SODHI FARMACIAS PRIMO DE VERDAD,Diefsa Distribuidora
2339,10281,1164,702.6,2291.88,,0.35130000000000006,1000.07,297.47,SODHI FARMACIAS,SODHI FARMACIAS PRIMO DE VERDAD,Farmadepot
2339,10637,1309,4388.91,13880.83,,2.194455,7464.6,3075.6900000000005,SODHI FARMACIAS,SODHI FARMACIAS PRIMO DE VERDAD,Medicinas Rosario
2339,10738,1350,5473.09,16969.16,,2.736545,8270.74,2797.6499999999996,SODHI FARMACIAS,SODHI FARMACIAS PRIMO DE VERDAD,Pharmaceutix
2339,10761,1358,4168.74775753,13470.67,1.0,2.084373878765,7242.25,3073.50224247,SODHI FARMACIAS,SODHI FARMACIAS PRIMO DE VERDAD,Dilopsan
2340,10267,1150,2314.82166,80665.58,,1.1574108300000001,5745.7300000000005,3430.9083400000004,Farmacias de Descuento Canadá,Sucursal 2,Grupo Privarez
2340,10269,1152,38801.44,123044.7,0.0,19.400720000000003,55093.57,16292.129999999997,Farmacias de Descuento Canadá,Sucursal 2,Farmaceuticos Tenorio
2340,10273,1156,62858.75,209787.03,,31.429375,72823.15,9964.399999999994,Farmacias de Descuento Canadá,Sucursal 2,Almacen de Drogas
2340,10276,1159,41145.026,172702.35,,20.572513,55228.34,14083.313999999998,Farmacias de Descuento Canadá,Sucursal 2,Diefsa Distribuidora
2340,10281,1164,22421.0,48595.86,,11.2105,32285.41,9864.41,Farmacias de Descuento Canadá,Sucursal 2,Farmadepot
2340,10637,1309,7102.12,69957.61,,3.55106,14437.88,7335.759999999999,Farmacias de Descuento Canadá,Sucursal 2,Medicinas Rosario
2340,10738,1350,6282.25,121290.35,,3.141125,11666.56,5384.3099999999995,Farmacias de Descuento Canadá,Sucursal 2,Pharmaceutix
2340,10761,1358,7206.73690221,51323.83,,3.603368451105,14508.01,7301.27309779,Farmacias de Descuento Canadá,Sucursal 2,Dilopsan
2343,10267,1150,1109.4118599199999,79268.677,,0.5547059299599999,9215.25,8105.83814008,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,Grupo Privarez
2343,10269,1152,19236.99,126840.691,1.0,9.618495000000001,51989.53,32752.539999999997,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,Farmaceuticos Tenorio
2343,10273,1156,36650.07,176595.631,1.0,18.325035,61414.63,24764.559999999998,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,Almacen de Drogas
2343,10276,1159,18314.196,136983.112,1.0,9.157098,34538.273,16224.077000000001,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,Diefsa Distribuidora
2343,10281,1164,12698.08,42090.236,,6.3490400000000005,23979.616,11281.536000000002,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,Farmadepot
2343,10637,1309,2703.82,62416.243,,1.35191,19527.72,16823.9,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,Medicinas Rosario
2343,10738,1350,3060.59,132863.672,,1.5302950000000002,15004.32,11943.73,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,Pharmaceutix
2343,10761,1358,3370.04977249,55834.187,,1.6850248862450001,18759.776,15389.726227510002,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,Dilopsan
2360,10267,1150,430.9279816,16916.77,,0.2154639908,710.8100000000001,279.88201840000005,Farmacias Sana Sana,Casa Aleman,Grupo Privarez
2360,10269,1152,17322.41,29433.75,1.0,8.661205,24192.81,6870.4000000000015,Farmacias Sana Sana,Casa Aleman,Farmaceuticos Tenorio
2360,10273,1156,17851.329999999998,41867.54,1.0,8.925664999999999,19967.07,2115.7400000000016,Farmacias Sana Sana,Casa Aleman,Almacen de Drogas
2360,10276,1159,9628.348,39690.26,,4.814174,11423.83,1795.482,Farmacias Sana Sana,Casa Aleman,Diefsa Distribuidora
2360,10281,1164,5225.5,9425.94,,2.6127499999999997,7085.56,1860.0600000000004,Farmacias Sana Sana,Casa Aleman,Farmadepot
2360,10637,1309,1535.73,14497.18,,0.767865,4069.43,2533.7,Farmacias Sana Sana,Casa Aleman,Medicinas Rosario
2360,10738,1350,371.21999999999997,22022.85,,0.18561,531.5699999999999,160.34999999999997,Farmacias Sana Sana,Casa Aleman,Pharmaceutix
2360,10761,1358,1206.4292653,11864.02,,0.60321463265,2677.63,1471.2007347,Farmacias Sana Sana,Casa Aleman,Dilopsan
2363,10267,1150,2804.2702876,35973.783,,1.4021351438,7187.77,4383.4997124,Farmacia Genesis CDMX,Farmacia Genesis CDMX,Grupo Privarez
2363,10269,1152,13362.9,42796.38,1.0,6.68145,23446.094,10083.194000000001,Farmacia Genesis CDMX,Farmacia Genesis CDMX,Farmaceuticos Tenorio
2363,10273,1156,10266.33,33589.526,,5.133165,13192.761,2926.4310000000005,Farmacia Genesis CDMX,Farmacia Genesis CDMX,Almacen de Drogas
2363,10276,1159,5287.164,44616.492,,2.6435820000000003,8833.901,3546.737,Farmacia Genesis CDMX,Farmacia Genesis CDMX,Diefsa Distribuidora
2363,10281,1164,4616.5,16817.048,,2.30825,7281.898,2665.398,Farmacia Genesis CDMX,Farmacia Genesis CDMX,Farmadepot
2363,10637,1309,5519.0199999999995,29789.399,,2.7595099999999997,11966.952,6447.932,Farmacia Genesis CDMX,Farmacia Genesis CDMX,Medicinas Rosario
2363,10738,1350,3570.07,46477.812,,1.7850350000000001,8822.851,5252.781000000001,Farmacia Genesis CDMX,Farmacia Genesis CDMX,Pharmaceutix
2363,10761,1358,5653.32293594,27528.991,,2.82666146797,11735.86,6082.53706406,Farmacia Genesis CDMX,Farmacia Genesis CDMX,Dilopsan
2364,10267,1150,7286.86444112,245730.9,1.0,3.6434322205600003,71348.47,64061.60555888,Kevital Farma,Kevital Farma,Grupo Privarez
2364,10269,1152,33415.25,269909.39,1.0,16.707625,132803.95,99388.70000000001,Kevital Farma,Kevital Farma,Farmaceuticos Tenorio
2364,10273,1156,80445.12,215580.6,1.0,40.22256,105157.93,24712.809999999998,Kevital Farma,Kevital Farma,Almacen de Drogas
2364,10276,1159,32217.6428,280000.26,1.0,16.108821400000004,80783.22,48565.5772,Kevital Farma,Kevital Farma,Diefsa Distribuidora
2364,10281,1164,13283.2,56897.66,0.0,6.641600000000001,24063.07,10779.869999999999,Kevital Farma,Kevital Farma,Farmadepot
2364,10637,1309,11489.92,245183.89,,5.74496,94346.83,82856.91,Kevital Farma,Kevital Farma,Medicinas Rosario
2364,10738,1350,9030.86,311390.53,1.0,4.51543,76473.14,67442.28,Kevital Farma,Kevital Farma,Pharmaceutix
2364,10761,1358,12709.48874346,224954.37,1.0,6.354744371730001,102421.93,89712.44125654,Kevital Farma,Kevital Farma,Dilopsan
2377,10267,1150,14.443935600000001,1215.9,1.0,0.007221967800000001,14.8,0.3560643999999993,Plenafarm,Plenafarm,Grupo Privarez
2377,10269,1152,142.74,1393.8,1.0,0.07137,281.1,138.36,Plenafarm,Plenafarm,Farmaceuticos Tenorio
2377,10273,1156,458.63,2015.2,0.0,0.229315,524.7,66.07000000000005,Plenafarm,Plenafarm,Almacen de Drogas
2377,10281,1164,448.5,1175.9,,0.22425,477.2,28.69999999999999,Plenafarm,Plenafarm,Farmadepot
2377,10637,1309,184.67,1027.27,0.0,0.092335,239.67000000000002,55.00000000000003,Plenafarm,Plenafarm,Medicinas Rosario
2377,10738,1350,143.31,1446.9,,0.071655,246.2,102.88999999999999,Plenafarm,Plenafarm,Pharmaceutix
2377,10761,1358,111.50043131,949.7,1.0,0.055750215655000004,226.3,114.79956869000002,Plenafarm,Plenafarm,Dilopsan
2381,10267,1150,2265.34397384,22519.85,1.0,1.1326719869200002,12411.1,10145.756026160001,Farmacia Marin,Farmacia Marin,Grupo Privarez
2381,10269,1152,2944.82,19113.64,1.0,1.4724100000000002,17844.93,14900.11,Farmacia Marin,Farmacia Marin,Farmaceuticos Tenorio
2381,10273,1156,8.48,4773.13,,0.004240000000000001,279.73,271.25,Farmacia Marin,Farmacia Marin,Almacen de Drogas
2381,10276,1159,1129.7124,16252.98,1.0,0.5648562,5964.2699999999995,4834.5576,Farmacia Marin,Farmacia Marin,Diefsa Distribuidora
2381,10637,1309,2184.43,20953.78,,1.092215,13862.46,11678.029999999999,Farmacia Marin,Farmacia Marin,Medicinas Rosario
2381,10738,1350,2113.66,23058.59,,1.05683,13353.37,11239.710000000001,Farmacia Marin,Farmacia Marin,Pharmaceutix
2381,10761,1358,2264.0179082,18717.18,1.0,1.1320089541,11609.21,9345.1920918,Farmacia Marin,Farmacia Marin,Dilopsan
2390,10267,1150,1489.09936672,34489.99,,0.74454968336,2526.4900000000002,1037.3906332800002,Farmacias de Descuento Canadá,F. Matriz,Grupo Privarez
2390,10269,1152,19016.52,46624.27,0.0,9.50826,25066.72,6050.200000000001,Farmacias de Descuento Canadá,F. Matriz,Farmaceuticos Tenorio
2390,10273,1156,17521.74,55043.54,,8.76087,20078.58,2556.84,Farmacias de Descuento Canadá,F. Matriz,Almacen de Drogas
2390,10276,1159,13106.7356,53808.98,,6.5533678,18550.739999999998,5444.004399999998,Farmacias de Descuento Canadá,F. Matriz,Diefsa Distribuidora
2390,10281,1164,7651.0,16681.13,,3.8255000000000003,11530.31,3879.3099999999995,Farmacias de Descuento Canadá,F. Matriz,Farmadepot
2390,10637,1309,4826.06,28291.68,,2.4130300000000005,6815.6,1989.54,Farmacias de Descuento Canadá,F. Matriz,Medicinas Rosario
2390,10738,1350,3617.5,44683.05,,1.80875,4947.01,1329.5100000000002,Farmacias de Descuento Canadá,F. Matriz,Pharmaceutix
2390,10761,1358,5553.88579701,25643.8,,2.776942898505,7960.16,2406.27420299,Farmacias de Descuento Canadá,F. Matriz,Dilopsan
2403,10267,1150,2042.70512752,39989.49,,1.02135256376,3245.84,1203.1348724800002,Farmacias de Descuento Canadá,Sucursal 3,Grupo Privarez
2403,10269,1152,18756.79,56010.23,1.0,9.378395000000001,24623.15,5866.360000000001,Farmacias de Descuento Canadá,Sucursal 3,Farmaceuticos Tenorio
2403,10273,1156,29925.4,93652.13,,14.9627,33045.35,3119.949999999997,Farmacias de Descuento Canadá,Sucursal 3,Almacen de Drogas
2403,10276,1159,16369.3168,72589.56,,8.1846584,20104.09,3734.7731999999996,Farmacias de Descuento Canadá,Sucursal 3,Diefsa Distribuidora
2403,10281,1164,12277.0,26442.510000000002,,6.1385000000000005,16082.29,3805.290000000001,Farmacias de Descuento Canadá,Sucursal 3,Farmadepot
2403,10637,1309,4736.66,33684.6,,2.36833,7343.21,2606.55,Farmacias de Descuento Canadá,Sucursal 3,Medicinas Rosario
2403,10738,1350,4431.86,60777.75,,2.2159299999999997,6407.98,1976.12,Farmacias de Descuento Canadá,Sucursal 3,Pharmaceutix
2403,10761,1358,6304.29060161,28035.14,,3.1521453008049996,9539.05,3234.7593983899997,Farmacias de Descuento Canadá,Sucursal 3,Dilopsan
2404,10267,1150,2182.8728035999998,16348.84,,1.0914364018,4873.27,2690.3971964000007,Farmacias de Descuento Canadá,Lombardo,Grupo Privarez
2404,10269,1152,13471.09,29005.9,1.0,6.735545,18062.91,4591.82,Farmacias de Descuento Canadá,Lombardo,Farmaceuticos Tenorio
2404,10273,1156,17134.65,42919.2,,8.567325,18996.33,1861.6800000000003,Farmacias de Descuento Canadá,Lombardo,Almacen de Drogas
2404,10276,1159,9402.3684,33130.74,,4.701184199999999,12862.14,3459.7716,Farmacias de Descuento Canadá,Lombardo,Diefsa Distribuidora
2404,10281,1164,5629.2,10104.49,,2.8146,7493.71,1864.5100000000002,Farmacias de Descuento Canadá,Lombardo,Farmadepot
2404,10637,1309,4710.85,13785.22,,2.3554250000000003,8767.14,4056.289999999999,Farmacias de Descuento Canadá,Lombardo,Medicinas Rosario
2404,10738,1350,5265.96,27091.52,,2.63298,8533.14,3267.1799999999994,Farmacias de Descuento Canadá,Lombardo,Pharmaceutix
2404,10761,1358,4332.33240395,10900.66,,2.1661662019750003,7098.21,2765.8775960499997,Farmacias de Descuento Canadá,Lombardo,Dilopsan
2405,10267,1150,52.0418332,4491.21,,0.026020916600000003,256.96000000000004,204.91816680000005,Farmacias de Descuento Canadá,Nigromante,Grupo Privarez
2405,10269,1152,2583.56,7169.83,1.0,1.29178,3264.3,680.7400000000002,Farmacias de Descuento Canadá,Nigromante,Farmaceuticos Tenorio
2405,10273,1156,1991.47,12537.608,,0.9957349999999999,2190.01,198.5400000000002,Farmacias de Descuento Canadá,Nigromante,Almacen de Drogas
2405,10276,1159,2929.2668000000003,11161.168,,1.4646334,3335.27,406.00319999999965,Farmacias de Descuento Canadá,Nigromante,Diefsa Distribuidora
2405,10281,1164,1145.1,3052.158,,0.57255,1347.5,202.4000000000001,Farmacias de Descuento Canadá,Nigromante,Farmadepot
2405,10637,1309,694.12,4016.208,,0.34706000000000004,1308.542,614.4219999999999,Farmacias de Descuento Canadá,Nigromante,Medicinas Rosario
2405,10738,1350,199.27,8000.97,,0.099635,440.67,241.4,Farmacias de Descuento Canadá,Nigromante,Pharmaceutix
2405,10761,1358,709.8037235300001,3417.05,,0.35490186176500005,1007.51,297.7062764699999,Farmacias de Descuento Canadá,Nigromante,Dilopsan
2406,10267,1150,625.156974,10072.604,,0.312578487,873.5,248.343026,Farmacias de Descuento Canadá,Rio Manzo,Grupo Privarez
2406,10269,1152,4466.4,14429.645,1.0,2.2332,6516.325,2049.925,Farmacias de Descuento Canadá,Rio Manzo,Farmaceuticos Tenorio
2406,10273,1156,3675.3900000000003,17053.882,,1.8376950000000003,4412.681,737.2909999999993,Farmacias de Descuento Canadá,Rio Manzo,Almacen de Drogas
2406,10276,1159,1584.6992,14058.74,,0.7923496,2222.9700000000003,638.2708000000002,Farmacias de Descuento Canadá,Rio Manzo,Diefsa Distribuidora
2406,10281,1164,2232.57,5345.961,,1.116285,3154.551,921.9809999999998,Farmacias de Descuento Canadá,Rio Manzo,Farmadepot
2406,10637,1309,1110.21,8362.724,,0.5551050000000001,1848.596,738.386,Farmacias de Descuento Canadá,Rio Manzo,Medicinas Rosario
2406,10738,1350,395.42,14383.58,,0.19771000000000002,605.81,210.38999999999993,Farmacias de Descuento Canadá,Rio Manzo,Pharmaceutix
2406,10761,1358,1075.83362242,6624.853,,0.53791681121,1671.515,595.6813775800001,Farmacias de Descuento Canadá,Rio Manzo,Dilopsan
2407,10267,1150,497.8618916,16557.82,,0.2489309458,865.31,367.44810839999997,Farmacias de Descuento Canadá,Abasolo,Grupo Privarez
2407,10269,1152,8868.27,27223.78,1.0,4.434135,12227.56,3359.289999999999,Farmacias de Descuento Canadá,Abasolo,Farmaceuticos Tenorio
2407,10273,1156,6653.93,35015.1,,3.3269650000000004,8495.53,1841.6000000000004,Farmacias de Descuento Canadá,Abasolo,Almacen de Drogas
2407,10276,1159,4128.3936,29020.62,,2.0641968000000004,6091.9,1963.5063999999993,Farmacias de Descuento Canadá,Abasolo,Diefsa Distribuidora
2407,10281,1164,3018.94,9647.37,,1.50947,4805.07,1786.1299999999997,Farmacias de Descuento Canadá,Abasolo,Farmadepot
